SEX	ANTISOCS	MATERS	CONVENS	ANTISOCO	MATERO	CONVENO	AGE
1	2.11111116409302	2	2.40000009536743	3.11111116409302	2.66666674613953	2.59999990463257	16.8947486877441
0	2	3	2.79999995231628	2.11111116409302	3	3	14.0285387039185
1	1.88888883590698	3	2.59999990463257	2.66666674613953	3.66666674613953	3	17.4780826568604
1	2.66666674613953	3.33333325386047	2.40000009536743	2.55555558204651	3.33333325386047	2.20000004768372	16.4139270782471
1	2.11111116409302	4	3.40000009536743	2.55555558204651	4	3.20000004768372	12.7593603134155
0	1.44444441795349	3.66666674613953	3.79999995231628	2.33333325386047	4	3.59999990463257	12.1952056884766
1	1.55555558204651	3.66666674613953	3	1.11111116409302	3.66666674613953	3	13.2390413284302
1	1.22222220897675	3.33333325386047	3.40000009536743	2	4	2.59999990463257	11.8372144699097
1	2	2.66666674613953	3.20000004768372	1.66666662693024	3	2.40000009536743	12.2977170944214
0	1.33333337306976	2	3.79999995231628	1.66666662693024	2	3.40000009536743	16.7308216094971
1	1.44444441795349	3	3	3.22222232818604	3.66666674613953	3.20000004768372	16.2894973754883
1	1.66666662693024	2.66666674613953	3.59999990463257	1.77777779102325	3	3.59999990463257	15.3618717193604
1	2.11111116409302	3.33333325386047	2.79999995231628	3.33333325386047	4	2.79999995231628	18.6036529541016
0	1.55555558204651	3	3.59999990463257	2.11111116409302	3.33333325386047	3.20000004768372	17.1146125793457
1	1.44444441795349	2.33333325386047	3.59999990463257	2.11111116409302	2.66666674613953	3	15.8728313446045
0	1.11111116409302	2.66666674613953	3.20000004768372	2	3.66666674613953	2.79999995231628	12.155707359314
0	1.33333337306976	2.33333325386047	3	1.66666662693024	2.33333325386047	2.40000009536743	13.3618717193604
1	1.66666662693024	3	2.79999995231628	2.77777767181397	2.66666674613953	3	12.0504570007324
1	1.44444441795349	2	3.59999990463257	2.44444441795349	3.33333325386047	2.40000009536743	11.3865299224854
0	1.55555558204651	3	3.59999990463257	2.66666674613953	3.66666674613953	2.40000009536743	13.2949771881104
1	1.22222220897675	2.33333325386047	2.79999995231628	1.77777779102325	3	3.59999990463257	10.7034244537354
1	1.88888883590698	3	2.79999995231628	2.77777767181397	2.66666674613953	2.59999990463257	12.9863014221191
0	1.22222220897675	2	3.40000009536743	2.44444441795349	4	2.20000004768372	11.8673515319824
1	1.66666662693024	3	2.79999995231628	2.66666674613953	3	2	13.0066213607788
1	1.22222220897675	2	3.79999995231628	3.11111116409302	3.33333325386047	2	12.2089042663574
1	2.22222232818604	1.66666662693024	2.40000009536743	2.88888883590698	2	2	13.5257987976074
1	1.77777779102325	3.66666674613953	2.79999995231628	2.88888883590698	3.66666674613953	3.20000004768372	17.3920097351074
0	2.33333325386047	4	3.40000009536743	3.11111116409302	4	2.79999995231628	19.7675800323486
1	1.33333337306976	2.33333325386047	3.20000004768372	2.11111116409302	3	2.79999995231628	17.0257987976074
0	1.22222220897675	3	3.79999995231628	2.33333325386047	4	2.40000009536743	15.2566213607788
1	1.88888883590698	2.33333325386047	2.79999995231628	3.22222232818604	3.66666674613953	2.20000004768372	13.6063928604126
1	2.44444441795349	3	2.79999995231628	3.44444441795349	3.33333325386047	2.79999995231628	18.9780826568604
0	2.66666674613953	3	2.20000004768372	4	3.33333325386047	2.20000004768372	16.3481731414795
0	1	2	3	2.77777767181397	3.66666674613953	2.79999995231628	14.6952056884766
0	1.22222220897675	2	2.79999995231628	3	3.66666674613953	3	14.9139270782471
0	1.66666662693024	3	3.59999990463257	1.77777779102325	3.66666674613953	3.40000009536743	10.7894973754883
1	1.33333337306976	3	2.79999995231628	2.44444441795349	3	2	12.2922372817993
0	1	2.33333325386047	2.79999995231628	2.33333325386047	2.33333325386047	2.40000009536743	12.2593603134155
1	1.11111116409302	2	3.40000009536743	1.88888883590698	2	3.40000009536743	11.8114156723022
0	1.11111116409302	2	3.40000009536743	2	2	2.79999995231628	10.4205474853516
0	1.11111116409302	3.33333325386047	3.59999990463257	1.22222220897675	4	3.20000004768372	12.1815071105957
1	1.44444441795349	2	1.79999995231628	2.33333325386047	3	2.20000004768372	12.7335615158081
0	1.11111116409302	3.33333325386047	3.40000009536743	2.44444441795349	3.33333325386047	2.40000009536743	12.4506845474243
0	1.22222220897675	2.66666674613953	3.20000004768372	3	4	2.40000009536743	14.0394973754883
1	1.55555558204651	2.33333325386047	3.20000004768372	2.66666674613953	3	2.59999990463257	18.5614147186279
0	1.22222220897675	3	4	3	3.33333325386047	3.79999995231628	16.5723743438721
0	1.55555558204651	3.66666674613953	3.59999990463257	3.44444441795349	2.33333325386047	3	15.0477170944214
0	1.22222220897675	2.66666674613953	3.79999995231628	3.77777767181397	4	1.60000002384186	14.8141555786133
0	1.11111116409302	1.66666662693024	3.40000009536743	3	4	2.20000004768372	14.819634437561
0	1	3.33333325386047	3.79999995231628	3	4	2	18
0	1.66666662693024	4	3.59999990463257	2.55555558204651	4	2.40000009536743	15.1392698287964
0	1.88888883590698	2.66666674613953	3	3.33333325386047	3.66666674613953	2.20000004768372	16.2335624694824
0	1.33333337306976	2.33333325386047	3.40000009536743	3.11111116409302	3	3.20000004768372	14.9369859695435
1	1.88888883590698	3	3	3	2.66666674613953	2.59999990463257	14.9139270782471
1	2.11111116409302	2.33333325386047	3.79999995231628	1.33333337306976	3	4	18.0011425018311
1	1.33333337306976	3	3.20000004768372	1.88888883590698	2.66666674613953	2.40000009536743	14.319634437561
1	2.22222232818604	2.33333325386047	3	2.44444441795349	2.33333325386047	2.59999990463257	14.4698629379272
1	1	3	3	1.33333337306976	2.66666674613953	3.20000004768372	9.8399543762207
0	1	2.33333325386047	3.59999990463257	1	2.33333325386047	3.40000009536743	12.0614156723022
0	1.33333337306976	2.66666674613953	3.59999990463257	2.55555558204651	3.66666674613953	2.79999995231628	13.1732873916626
0	1.22222220897675	2.33333325386047	3.59999990463257	2.44444441795349	3.33333325386047	3	11.4397258758545
0	1.11111116409302	3.33333325386047	3.79999995231628	2.11111116409302	3.33333325386047	2.59999990463257	14.5981731414795
1	1.66666662693024	3.33333325386047	3	2.11111116409302	4	3	17.4671230316162
1	1.44444441795349	2.66666674613953	3	2.11111116409302	3.33333325386047	2.79999995231628	17.0778541564941
0	1.55555558204651	4	2.40000009536743	2	4	1.79999995231628	16.6365299224854
1	1.33333337306976	3.33333325386047	3.79999995231628	2.33333325386047	4	3.59999990463257	15.2840185165405
0	1.55555558204651	3	3.20000004768372	2.88888883590698	3	2.59999990463257	16.5805931091309
0	1.66666662693024	2	3	4	4	3	19.1502285003662
0	1.22222220897675	2	4	2	3	3.79999995231628	17.9589042663574
0	1.11111116409302	2.33333325386047	3.59999990463257	1.11111116409302	2	3.40000009536743	14.0531959533691
1	1.88888883590698	2.33333325386047	3.20000004768372	3.44444441795349	3.33333325386047	2.59999990463257	15.2949771881104
0	1.22222220897675	4	3	2	3.33333325386047	2.79999995231628	15.5531959533691
1	1.44444441795349	2.66666674613953	3.20000004768372	3	3	2.40000009536743	11.5926942825317
1	1.66666662693024	2.33333325386047	3	2	2.33333325386047	3.20000004768372	19.1310501098633
1	1.22222220897675	4	4	3.77777767181397	3.33333325386047	3	16.4561653137207
0	1.22222220897675	3	3.20000004768372	1.77777779102325	4	3	18.9917812347412
1	1.66666662693024	3	3	2.33333325386047	3.33333325386047	2.40000009536743	18.8344745635986
1	1.11111116409302	2.33333325386047	2.79999995231628	1.11111116409302	2.66666674613953	2.79999995231628	14
1	1.11111116409302	2.33333325386047	3.79999995231628	1.66666662693024	3	3.40000009536743	14.319634437561
0	1.11111116409302	2	3.40000009536743	1.55555558204651	3	2.79999995231628	16.9808216094971
1	1.55555558204651	2.66666674613953	3.20000004768372	2.11111116409302	2.33333325386047	2.40000009536743	16.1502285003662
0	1.77777779102325	2	3.40000009536743	3.55555558204651	3	2.20000004768372	14.1869859695435
0	1.22222220897675	2.33333325386047	3.20000004768372	1.77777779102325	3	3.20000004768372	18.6009140014648
1	2.11111116409302	2.33333325386047	3.59999990463257	3.11111116409302	3.33333325386047	2.20000004768372	16.4534244537354
1	1.55555558204651	2.33333325386047	3	3.22222232818604	2.66666674613953	2.59999990463257	17.6502285003662
1	1.22222220897675	2	3.40000009536743	1.66666662693024	2	2.40000009536743	12.2840185165405
1	1.33333337306976	3.66666674613953	3	3.22222232818604	3	2.20000004768372	12.5312786102295
0	1	2	3.79999995231628	1.11111116409302	2.33333325386047	3	10.4890413284302
0	1.44444441795349	3	3.79999995231628	1.88888883590698	2.66666674613953	3	14.8481731414795
1	1.66666662693024	3	2.59999990463257	1.77777779102325	3.33333325386047	2.59999990463257	19
0	1.33333337306976	2.66666674613953	3.79999995231628	2	3	3	16.1228313446045
0	1.22222220897675	2	4	4	3.33333325386047	2.79999995231628	17.2621002197266
1	1.33333337306976	3	2.79999995231628	2.55555558204651	3.33333325386047	2.59999990463257	16.5285396575928
0	2.22222232818604	3	3.59999990463257	2.55555558204651	3	2.79999995231628	18.1842460632324
1	1.22222220897675	3	3	1.22222220897675	4	2.79999995231628	13.0778541564941
0	1.55555558204651	3	3.59999990463257	2	3.33333325386047	2.59999990463257	17.8223743438721
1	1.44444441795349	2.33333325386047	2.79999995231628	2.22222232818604	3.33333325386047	2.79999995231628	18.4287662506104
0	1.88888883590698	2.66666674613953	3.40000009536743	3.33333325386047	3	3	15.0981731414795
1	1.44444441795349	3	3.40000009536743	1.44444441795349	3	3	10.1529684066772
0	1.33333337306976	2.66666674613953	3.40000009536743	1.44444441795349	4	3	14.4780826568604
0	1.33333337306976	3.66666674613953	3.79999995231628	1.22222220897675	3.33333325386047	3.79999995231628	10.6842470169067
1	1.55555558204651	3	3.40000009536743	2.88888883590698	3.66666674613953	3	18.0778541564941
1	1.33333337306976	2.33333325386047	3.59999990463257	2.33333325386047	3.33333325386047	2.79999995231628	15.9139270782471
0	1.44444441795349	3.33333325386047	2.79999995231628	1.22222220897675	4	3.20000004768372	18
0	1.44444441795349	4	3.20000004768372	1.44444441795349	4	3.20000004768372	14.1310501098633
1	1.66666662693024	2.66666674613953	3	2.44444441795349	3.33333325386047	2.40000009536743	17.3920097351074
1	2.33333325386047	2.66666674613953	3.20000004768372	2.66666674613953	3.33333325386047	2.59999990463257	19.4139270782471
1	1.33333337306976	2.66666674613953	3.20000004768372	3.44444441795349	2.66666674613953	1.79999995231628	14.5805940628052
0	1.77777779102325	3	3.40000009536743	2.55555558204651	4	2.20000004768372	14.3223743438721
0	1.66666662693024	3.33333325386047	3.59999990463257	2.77777767181397	3.66666674613953	3	16.2648410797119
1	1.55555558204651	2.66666674613953	3.79999995231628	2.22222232818604	3	2.79999995231628	11.497260093689
0	1.22222220897675	2	4	2.22222232818604	3.66666674613953	2.79999995231628	13.1063928604126
1	1.66666662693024	3.33333325386047	2.40000009536743	2.66666674613953	3	2.20000004768372	11.3618717193604
0	1.88888883590698	4	4	3.33333325386047	3.66666674613953	2.79999995231628	16.9424648284912
1	1.66666662693024	2.33333325386047	2	3.11111116409302	3	2.20000004768372	16.8114147186279
1	1.66666662693024	3.33333325386047	3	2.88888883590698	3.33333325386047	2.59999990463257	17.1365299224854
0	1.55555558204651	2.33333325386047	3.40000009536743	2.88888883590698	3.66666674613953	2.79999995231628	15.9342470169067
0	1.77777779102325	2	3	2	3	2.59999990463257	18.8278541564941
1	2	4	3.40000009536743	2.88888883590698	4	3.20000004768372	16.6173515319824
1	2.11111116409302	2	2	3	2.66666674613953	2.40000009536743	18.8344745635986
1	1.77777779102325	2.33333325386047	3	1.11111116409302	1	3.20000004768372	10.3305940628052
0	1.44444441795349	2.66666674613953	2.79999995231628	1.22222220897675	3	2.79999995231628	12.2840185165405
1	1.22222220897675	3	3.20000004768372	2.22222232818604	3.33333325386047	3	12.3865299224854
0	1	2.66666674613953	2.79999995231628	1.33333337306976	2.66666674613953	3	13.0422372817993
0	1.33333337306976	3.33333325386047	3.59999990463257	2.55555558204651	3.66666674613953	2.40000009536743	18.0230598449707
1	1.77777779102325	1.33333337306976	2	2	2.33333325386047	2	19.4205474853516
0	1.11111116409302	2.33333325386047	3.40000009536743	1.77777779102325	3	3.20000004768372	15.0175800323486
0	1.33333337306976	1.66666662693024	3	1.33333337306976	1.33333337306976	2.79999995231628	12.9452056884766
0	1.33333337306976	2.66666674613953	3.40000009536743	2.11111116409302	2.66666674613953	2.59999990463257	17.6815071105957
0	1.55555558204651	2.33333325386047	3.40000009536743	3	2.33333325386047	1.79999995231628	12.8114156723022
0	1.33333337306976	3.66666674613953	3.20000004768372	3.11111116409302	3.66666674613953	2.79999995231628	16.2198638916016
0	1.55555558204651	2.66666674613953	3.59999990463257	2.55555558204651	3.66666674613953	2.20000004768372	17.8728313446045
1	1.44444441795349	2	2.79999995231628	2.11111116409302	2.33333325386047	2.79999995231628	19.1200904846191
1	1.88888883590698	2	3	2.11111116409302	2.33333325386047	2.40000009536743	14.0285387039185
1	1.44444441795349	3.66666674613953	3.20000004768372	3	4	3.20000004768372	13
0	1.55555558204651	2	3.20000004768372	1.66666662693024	2	2.40000009536743	10.4890413284302
1	1.66666662693024	2.33333325386047	3.20000004768372	1.55555558204651	2	3.40000009536743	10.2977170944214
0	1.22222220897675	3.66666674613953	3.79999995231628	2	3.66666674613953	2.40000009536743	11.5805940628052
1	1.77777779102325	2.66666674613953	2.79999995231628	2.11111116409302	3.33333325386047	2.20000004768372	12.6118717193604
0	1.55555558204651	3	4	1.22222220897675	4	3.79999995231628	11.0817356109619
0	1.33333337306976	3.33333325386047	3.79999995231628	2.33333325386047	2.33333325386047	1.20000004768372	12.6502285003662
0	1.44444441795349	3	3.79999995231628	1.66666662693024	2.33333325386047	3	13.1869859695435
1	2	3	3.59999990463257	3	4	3.59999990463257	13
1	2.77777767181397	3.66666674613953	3.40000009536743	3.22222232818604	3.66666674613953	3.40000009536743	13.5751142501831
0	1.66666662693024	3	4	1.66666662693024	3.33333325386047	3.79999995231628	11.2894973754883
1	1.55555558204651	4	3.40000009536743	1.66666662693024	4	3.20000004768372	13
1	1.44444441795349	3	4	1	2	4	11
1	1	3.33333325386047	3.79999995231628	1.88888883590698	4	3	10
0	1.44444441795349	2	3.59999990463257	2.22222232818604	3	3.20000004768372	12.7949771881104
0	1.22222220897675	2.66666674613953	3.59999990463257	1.33333337306976	2.66666674613953	3	13.2280826568604
0	1.33333337306976	2.33333325386047	4	1.33333337306976	2.66666674613953	3.79999995231628	11
1	1.11111116409302	3.33333325386047	3.20000004768372	3.77777767181397	3.66666674613953	2.79999995231628	13.7566213607788
0	1.55555558204651	2.33333325386047	2.59999990463257	2	4	3.40000009536743	13.5011415481567
0	1.22222220897675	3	3.40000009536743	1.88888883590698	3.33333325386047	2.59999990463257	13.2922372817993
1	1.33333337306976	2.66666674613953	3.59999990463257	1.88888883590698	3.33333325386047	3.40000009536743	11.1639270782471
0	1.22222220897675	3	3.20000004768372	1.11111116409302	3.66666674613953	2.79999995231628	13.1420087814331
1	1.55555558204651	2.66666674613953	3.40000009536743	2	2.33333325386047	3	10.4479455947876
1	1.22222220897675	3.33333325386047	3.79999995231628	1.33333337306976	3	3.40000009536743	11
0	1.22222220897675	2.66666674613953	3.59999990463257	1.66666662693024	3.33333325386047	3.40000009536743	11
1	1.11111116409302	2	3.79999995231628	1.88888883590698	3.66666674613953	3	11.0093603134155
1	3.55555558204651	4	3.59999990463257	3.55555558204651	3	3	10.1732873916626
1	2	4	3.20000004768372	3.77777767181397	4	2.20000004768372	11.4835615158081
0	1.22222220897675	3.66666674613953	3.40000009536743	1.33333337306976	3.66666674613953	2.59999990463257	11
0	1.55555558204651	4	3.59999990463257	1.77777779102325	4	3.40000009536743	11.2593603134155
0	1.33333337306976	3	3.59999990463257	2.55555558204651	3	2.40000009536743	13
1	1	3	4	1.11111116409302	2	3.20000004768372	10.3673515319824
1	1.22222220897675	2.66666674613953	3.79999995231628	1.22222220897675	3	3.79999995231628	13.1091327667236
1	2.11111116409302	3.66666674613953	3.59999990463257	2.11111116409302	4	3.79999995231628	9.5899543762207
1	1.44444441795349	4	3.79999995231628	1.44444441795349	4	4	13
0	1	3.66666674613953	4	1.22222220897675	3.66666674613953	4	10
1	2	3	3	2.33333325386047	2.66666674613953	2.59999990463257	13
1	1	3.66666674613953	3.59999990463257	2.22222232818604	4	2.79999995231628	12.7116441726685
0	1	4	3.40000009536743	2.55555558204651	2	1.20000004768372	13.2648401260376
1	2.22222232818604	4	4	2.44444441795349	4	3.59999990463257	13
0	1.22222220897675	2.33333325386047	3.59999990463257	1.44444441795349	2.66666674613953	3.20000004768372	11.1678085327148
0	1.88888883590698	2.33333325386047	2.79999995231628	3.66666674613953	3.33333325386047	2.79999995231628	13.4945201873779
1	1.55555558204651	4	3.59999990463257	3.11111116409302	3	2	10.0449771881104
0	1.22222220897675	3	3.20000004768372	1.88888883590698	3.33333325386047	2.59999990463257	12.0586757659912
1	1.11111116409302	3.33333325386047	3.20000004768372	1.77777779102325	2.33333325386047	2.59999990463257	10.2061643600464
0	1.22222220897675	2.33333325386047	3.79999995231628	1	2.66666674613953	4	10
0	1.33333337306976	3.66666674613953	3.59999990463257	1.44444441795349	3.66666674613953	3.59999990463257	11.5257987976074
1	1.33333337306976	3.33333325386047	2.59999990463257	2.66666674613953	3.33333325386047	2.20000004768372	13.5312786102295
0	2.11111116409302	2.33333325386047	1.79999995231628	2	3	1.79999995231628	11.497260093689
0	2.66666674613953	4	4	2.22222232818604	3.66666674613953	3.40000009536743	11.0531959533691
0	1.88888883590698	3.66666674613953	2.79999995231628	2.88888883590698	3.66666674613953	2.40000009536743	12.5203199386597
1	2.55555558204651	3.33333325386047	3.59999990463257	2.77777767181397	2.66666674613953	3.59999990463257	11
1	1.44444441795349	3.33333325386047	3	2.44444441795349	2.33333325386047	3.20000004768372	10.5394973754883
0	2.22222232818604	4	3.59999990463257	1.66666662693024	4	4	11.1732873916626
