"ID"	"Problem"	"Item"	"Y"	"Ytot"	"Ysub"	"RTsub"	"RT.tot"	"RT"	"gender"	"language"
494	6	21	NA	5	NA	NA	546	NA	"Male"	"NL"
497	1	1	0	5	0	135	703	78	"Unknown"	"NL"
497	1	2	0	5	0	135	703	15	"Unknown"	"NL"
497	1	3	0	5	0	135	703	11	"Unknown"	"NL"
497	1	4	0	5	0	135	703	31	"Unknown"	"NL"
497	2	5	0	5	0	96	703	60	"Unknown"	"NL"
497	2	6	0	5	0	96	703	10	"Unknown"	"NL"
497	2	7	0	5	0	96	703	13	"Unknown"	"NL"
497	2	8	0	5	0	96	703	13	"Unknown"	"NL"
497	3	10	0	5	1	67	703	29	"Unknown"	"NL"
497	3	11	0	5	1	67	703	11	"Unknown"	"NL"
497	3	12	0	5	1	67	703	9	"Unknown"	"NL"
497	3	9	1	5	1	67	703	18	"Unknown"	"NL"
497	4	13	1	5	1	222	703	79	"Unknown"	"NL"
497	4	14	0	5	1	222	703	53	"Unknown"	"NL"
497	4	15	0	5	1	222	703	46	"Unknown"	"NL"
497	4	16	0	5	1	222	703	44	"Unknown"	"NL"
497	5	17	1	5	3	183	703	106	"Unknown"	"NL"
497	5	18	0	5	3	183	703	17	"Unknown"	"NL"
497	5	19	1	5	3	183	703	43	"Unknown"	"NL"
497	5	20	1	5	3	183	703	17	"Unknown"	"NL"
497	6	21	NA	5	NA	NA	703	NA	"Unknown"	"NL"
22	1	1	0	4	0	283	720	74	"Male"	"FR"
22	1	2	0	4	0	283	720	114	"Male"	"FR"
22	1	3	0	4	0	283	720	46	"Male"	"FR"
22	1	4	0	4	0	283	720	49	"Male"	"FR"
22	2	5	1	4	2	264	720	166	"Male"	"FR"
22	2	6	0	4	2	264	720	39	"Male"	"FR"
22	2	7	1	4	2	264	720	29	"Male"	"FR"
22	2	8	0	4	2	264	720	30	"Male"	"FR"
22	3	10	0	4	2	173	720	61	"Male"	"FR"
22	3	11	1	4	2	173	720	39	"Male"	"FR"
22	3	12	1	4	2	173	720	34	"Male"	"FR"
22	3	9	0	4	2	173	720	39	"Male"	"FR"
22	4	13	NA	4	0	0	720	NA	"Male"	"FR"
22	4	14	NA	4	0	0	720	NA	"Male"	"FR"
22	4	15	NA	4	0	0	720	NA	"Male"	"FR"
22	4	16	NA	4	0	0	720	NA	"Male"	"FR"
22	5	17	NA	4	0	0	720	NA	"Male"	"FR"
22	5	18	NA	4	0	0	720	NA	"Male"	"FR"
22	5	19	NA	4	0	0	720	NA	"Male"	"FR"
22	5	20	NA	4	0	0	720	NA	"Male"	"FR"
22	6	21	NA	4	NA	NA	720	NA	"Male"	"FR"
23	1	1	0	4	0	232	626	71	"Male"	"FR"
23	1	2	0	4	0	232	626	59	"Male"	"FR"
23	1	3	0	4	0	232	626	39	"Male"	"FR"
23	1	4	0	4	0	232	626	63	"Male"	"FR"
23	2	5	1	4	3	227	626	66	"Male"	"FR"
23	2	6	0	4	3	227	626	54	"Male"	"FR"
23	2	7	1	4	3	227	626	58	"Male"	"FR"
23	2	8	1	4	3	227	626	49	"Male"	"FR"
23	3	10	0	4	1	167	626	81	"Male"	"FR"
23	3	11	0	4	1	167	626	27	"Male"	"FR"
23	3	12	0	4	1	167	626	19	"Male"	"FR"
23	3	9	1	4	1	167	626	40	"Male"	"FR"
23	4	13	NA	4	0	0	626	NA	"Male"	"FR"
23	4	14	NA	4	0	0	626	NA	"Male"	"FR"
23	4	15	NA	4	0	0	626	NA	"Male"	"FR"
23	4	16	NA	4	0	0	626	NA	"Male"	"FR"
23	5	17	NA	4	0	0	626	NA	"Male"	"FR"
23	5	18	NA	4	0	0	626	NA	"Male"	"FR"
23	5	19	NA	4	0	0	626	NA	"Male"	"FR"
23	5	20	NA	4	0	0	626	NA	"Male"	"FR"
23	6	21	NA	4	NA	NA	626	NA	"Male"	"FR"
27	1	1	0	4	1	258	658	85	"Female"	"NL"
27	1	2	0	4	1	258	658	53	"Female"	"NL"
27	1	3	1	4	1	258	658	34	"Female"	"NL"
27	1	4	0	4	1	258	658	86	"Female"	"NL"
27	2	5	0	4	1	220	658	95	"Female"	"NL"
27	2	6	0	4	1	220	658	51	"Female"	"NL"
27	2	7	0	4	1	220	658	49	"Female"	"NL"
27	2	8	1	4	1	220	658	25	"Female"	"NL"
27	3	10	0	4	2	180	658	48	"Female"	"NL"
27	3	11	0	4	2	180	658	31	"Female"	"NL"
27	3	12	1	4	2	180	658	64	"Female"	"NL"
27	3	9	1	4	2	180	658	37	"Female"	"NL"
27	4	13	NA	4	0	0	658	NA	"Female"	"NL"
27	4	14	NA	4	0	0	658	NA	"Female"	"NL"
27	4	15	NA	4	0	0	658	NA	"Female"	"NL"
27	4	16	NA	4	0	0	658	NA	"Female"	"NL"
27	5	17	NA	4	0	0	658	NA	"Female"	"NL"
27	5	18	NA	4	0	0	658	NA	"Female"	"NL"
27	5	19	NA	4	0	0	658	NA	"Female"	"NL"
27	5	20	NA	4	0	0	658	NA	"Female"	"NL"
27	6	21	NA	4	NA	NA	658	NA	"Female"	"NL"
36	1	1	0	4	1	166	624	61	"Male"	"NL"
36	1	2	1	4	1	166	624	27	"Male"	"NL"
36	1	3	0	4	1	166	624	22	"Male"	"NL"
36	1	4	0	4	1	166	624	56	"Male"	"NL"
36	2	5	1	4	2	233	624	52	"Male"	"NL"
36	2	6	1	4	2	233	624	72	"Male"	"NL"
36	2	7	0	4	2	233	624	50	"Male"	"NL"
36	2	8	0	4	2	233	624	59	"Male"	"NL"
36	3	10	0	4	1	106	624	24	"Male"	"NL"
36	3	11	1	4	1	106	624	27	"Male"	"NL"
36	3	12	0	4	1	106	624	30	"Male"	"NL"
36	3	9	0	4	1	106	624	25	"Male"	"NL"
36	4	13	NA	4	0	119	624	NA	"Male"	"NL"
36	4	14	0	4	0	119	624	77	"Male"	"NL"
36	4	15	0	4	0	119	624	42	"Male"	"NL"
36	4	16	NA	4	0	119	624	NA	"Male"	"NL"
36	5	17	NA	4	0	0	624	NA	"Male"	"NL"
36	5	18	NA	4	0	0	624	NA	"Male"	"NL"
36	5	19	NA	4	0	0	624	NA	"Male"	"NL"
36	5	20	NA	4	0	0	624	NA	"Male"	"NL"
36	6	21	NA	4	NA	NA	624	NA	"Male"	"NL"
50	1	1	0	4	2	196	590	41	"Male"	"NL"
50	1	2	0	4	2	196	590	70	"Male"	"NL"
50	1	3	1	4	2	196	590	51	"Male"	"NL"
50	1	4	1	4	2	196	590	34	"Male"	"NL"
50	2	5	1	4	1	189	590	59	"Male"	"NL"
50	2	6	0	4	1	189	590	40	"Male"	"NL"
50	2	7	0	4	1	189	590	27	"Male"	"NL"
50	2	8	0	4	1	189	590	63	"Male"	"NL"
50	3	10	0	4	1	114	590	25	"Male"	"NL"
50	3	11	1	4	1	114	590	26	"Male"	"NL"
50	3	12	0	4	1	114	590	17	"Male"	"NL"
50	3	9	0	4	1	114	590	46	"Male"	"NL"
50	4	13	0	4	0	91	590	4	"Male"	"NL"
50	4	14	0	4	0	91	590	49	"Male"	"NL"
50	4	15	0	4	0	91	590	38	"Male"	"NL"
50	4	16	NA	4	0	91	590	NA	"Male"	"NL"
50	5	17	NA	4	0	0	590	NA	"Male"	"NL"
50	5	18	NA	4	0	0	590	NA	"Male"	"NL"
50	5	19	NA	4	0	0	590	NA	"Male"	"NL"
50	5	20	NA	4	0	0	590	NA	"Male"	"NL"
50	6	21	NA	4	NA	NA	590	NA	"Male"	"NL"
73	1	1	0	4	1	104	536	36	"Male"	"NL"
73	1	2	0	4	1	104	536	29	"Male"	"NL"
73	1	3	0	4	1	104	536	15	"Male"	"NL"
73	1	4	1	4	1	104	536	24	"Male"	"NL"
73	2	5	1	4	2	175	536	70	"Male"	"NL"
73	2	6	0	4	2	175	536	30	"Male"	"NL"
73	2	7	0	4	2	175	536	30	"Male"	"NL"
73	2	8	1	4	2	175	536	45	"Male"	"NL"
73	3	10	0	4	1	99	536	46	"Male"	"NL"
73	3	11	1	4	1	99	536	18	"Male"	"NL"
73	3	12	0	4	1	99	536	16	"Male"	"NL"
73	3	9	0	4	1	99	536	19	"Male"	"NL"
73	4	13	0	4	0	158	536	31	"Male"	"NL"
73	4	14	0	4	0	158	536	99	"Male"	"NL"
73	4	15	0	4	0	158	536	28	"Male"	"NL"
73	4	16	NA	4	0	158	536	NA	"Male"	"NL"
73	5	17	NA	4	0	0	536	NA	"Male"	"NL"
73	5	18	NA	4	0	0	536	NA	"Male"	"NL"
73	5	19	NA	4	0	0	536	NA	"Male"	"NL"
73	5	20	NA	4	0	0	536	NA	"Male"	"NL"
73	6	21	NA	4	NA	NA	536	NA	"Male"	"NL"
83	1	1	0	4	2	287	600	104	"Male"	"NL"
83	1	2	1	4	2	287	600	41	"Male"	"NL"
83	1	3	1	4	2	287	600	72	"Male"	"NL"
83	1	4	0	4	2	287	600	70	"Male"	"NL"
83	2	5	0	4	1	176	600	82	"Male"	"NL"
83	2	6	0	4	1	176	600	23	"Male"	"NL"
83	2	7	0	4	1	176	600	22	"Male"	"NL"
83	2	8	1	4	1	176	600	49	"Male"	"NL"
83	3	10	0	4	1	137	600	42	"Male"	"NL"
83	3	11	1	4	1	137	600	19	"Male"	"NL"
83	3	12	0	4	1	137	600	22	"Male"	"NL"
83	3	9	0	4	1	137	600	54	"Male"	"NL"
83	4	13	NA	4	0	0	600	NA	"Male"	"NL"
83	4	14	NA	4	0	0	600	NA	"Male"	"NL"
83	4	15	NA	4	0	0	600	NA	"Male"	"NL"
83	4	16	NA	4	0	0	600	NA	"Male"	"NL"
83	5	17	NA	4	0	0	600	NA	"Male"	"NL"
83	5	18	NA	4	0	0	600	NA	"Male"	"NL"
83	5	19	NA	4	0	0	600	NA	"Male"	"NL"
83	5	20	NA	4	0	0	600	NA	"Male"	"NL"
83	6	21	NA	4	NA	NA	600	NA	"Male"	"NL"
87	1	1	0	4	1	259	548	101	"Male"	"FR"
87	1	2	0	4	1	259	548	41	"Male"	"FR"
87	1	3	0	4	1	259	548	91	"Male"	"FR"
87	1	4	1	4	1	259	548	26	"Male"	"FR"
87	2	5	0	4	1	138	548	57	"Male"	"FR"
87	2	6	0	4	1	138	548	25	"Male"	"FR"
87	2	7	0	4	1	138	548	35	"Male"	"FR"
87	2	8	1	4	1	138	548	21	"Male"	"FR"
87	3	10	1	4	2	121	548	36	"Male"	"FR"
87	3	11	1	4	2	121	548	30	"Male"	"FR"
87	3	12	0	4	2	121	548	18	"Male"	"FR"
87	3	9	0	4	2	121	548	37	"Male"	"FR"
87	4	13	NA	4	0	30	548	NA	"Male"	"FR"
87	4	14	0	4	0	30	548	19	"Male"	"FR"
87	4	15	0	4	0	30	548	11	"Male"	"FR"
87	4	16	NA	4	0	30	548	NA	"Male"	"FR"
87	5	17	NA	4	0	0	548	NA	"Male"	"FR"
87	5	18	NA	4	0	0	548	NA	"Male"	"FR"
87	5	19	NA	4	0	0	548	NA	"Male"	"FR"
87	5	20	NA	4	0	0	548	NA	"Male"	"FR"
87	6	21	NA	4	NA	NA	548	NA	"Male"	"FR"
95	1	1	0	4	2	188	570	109	"Male"	"FR"
95	1	2	1	4	2	188	570	46	"Male"	"FR"
95	1	3	0	4	2	188	570	12	"Male"	"FR"
95	1	4	1	4	2	188	570	21	"Male"	"FR"
95	2	5	1	4	1	228	570	147	"Male"	"FR"
95	2	6	0	4	1	228	570	25	"Male"	"FR"
95	2	7	0	4	1	228	570	40	"Male"	"FR"
95	2	8	0	4	1	228	570	16	"Male"	"FR"
95	3	10	0	4	1	111	570	12	"Male"	"FR"
95	3	11	1	4	1	111	570	7	"Male"	"FR"
95	3	12	0	4	1	111	570	8	"Male"	"FR"
95	3	9	0	4	1	111	570	84	"Male"	"FR"
95	4	13	NA	4	0	13	570	NA	"Male"	"FR"
95	4	14	NA	4	0	13	570	NA	"Male"	"FR"
95	4	15	0	4	0	13	570	13	"Male"	"FR"
95	4	16	NA	4	0	13	570	NA	"Male"	"FR"
95	5	17	NA	4	0	30	570	NA	"Male"	"FR"
95	5	18	0	4	0	30	570	30	"Male"	"FR"
95	5	19	NA	4	0	30	570	NA	"Male"	"FR"
95	5	20	NA	4	0	30	570	NA	"Male"	"FR"
95	6	21	NA	4	NA	NA	570	NA	"Male"	"FR"
109	1	1	0	4	0	238	604	118	"Male"	"NL"
109	1	2	0	4	0	238	604	76	"Male"	"NL"
109	1	3	0	4	0	238	604	31	"Male"	"NL"
109	1	4	0	4	0	238	604	13	"Male"	"NL"
109	2	5	1	4	2	223	604	99	"Male"	"NL"
109	2	6	0	4	2	223	604	22	"Male"	"NL"
109	2	7	0	4	2	223	604	23	"Male"	"NL"
109	2	8	1	4	2	223	604	79	"Male"	"NL"
109	3	10	0	4	2	143	604	23	"Male"	"NL"
109	3	11	1	4	2	143	604	18	"Male"	"NL"
109	3	12	0	4	2	143	604	14	"Male"	"NL"
109	3	9	1	4	2	143	604	88	"Male"	"NL"
109	4	13	NA	4	0	0	604	NA	"Male"	"NL"
109	4	14	NA	4	0	0	604	NA	"Male"	"NL"
109	4	15	NA	4	0	0	604	NA	"Male"	"NL"
109	4	16	NA	4	0	0	604	NA	"Male"	"NL"
109	5	17	NA	4	0	0	604	NA	"Male"	"NL"
109	5	18	NA	4	0	0	604	NA	"Male"	"NL"
109	5	19	NA	4	0	0	604	NA	"Male"	"NL"
109	5	20	NA	4	0	0	604	NA	"Male"	"NL"
109	6	21	NA	4	NA	NA	604	NA	"Male"	"NL"
115	1	1	0	4	1	378	679	180	"Female"	"NL"
115	1	2	0	4	1	378	679	66	"Female"	"NL"
115	1	3	0	4	1	378	679	59	"Female"	"NL"
115	1	4	1	4	1	378	679	73	"Female"	"NL"
115	2	5	0	4	1	188	679	122	"Female"	"NL"
115	2	6	0	4	1	188	679	28	"Female"	"NL"
115	2	7	0	4	1	188	679	18	"Female"	"NL"
115	2	8	1	4	1	188	679	20	"Female"	"NL"
115	3	10	0	4	2	113	679	30	"Female"	"NL"
115	3	11	1	4	2	113	679	9	"Female"	"NL"
115	3	12	0	4	2	113	679	15	"Female"	"NL"
115	3	9	1	4	2	113	679	59	"Female"	"NL"
115	4	13	NA	4	0	0	679	NA	"Female"	"NL"
115	4	14	NA	4	0	0	679	NA	"Female"	"NL"
115	4	15	NA	4	0	0	679	NA	"Female"	"NL"
115	4	16	NA	4	0	0	679	NA	"Female"	"NL"
115	5	17	NA	4	0	0	679	NA	"Female"	"NL"
115	5	18	NA	4	0	0	679	NA	"Female"	"NL"
115	5	19	NA	4	0	0	679	NA	"Female"	"NL"
115	5	20	NA	4	0	0	679	NA	"Female"	"NL"
115	6	21	NA	4	NA	NA	679	NA	"Female"	"NL"
123	1	1	0	4	0	198	638	107	"Unknown"	"NL"
123	1	2	0	4	0	198	638	10	"Unknown"	"NL"
123	1	3	0	4	0	198	638	22	"Unknown"	"NL"
123	1	4	0	4	0	198	638	59	"Unknown"	"NL"
123	2	5	1	4	2	165	638	87	"Unknown"	"NL"
123	2	6	0	4	2	165	638	21	"Unknown"	"NL"
123	2	7	0	4	2	165	638	20	"Unknown"	"NL"
123	2	8	1	4	2	165	638	37	"Unknown"	"NL"
123	3	10	0	4	1	103	638	14	"Unknown"	"NL"
123	3	11	1	4	1	103	638	13	"Unknown"	"NL"
123	3	12	0	4	1	103	638	12	"Unknown"	"NL"
123	3	9	0	4	1	103	638	64	"Unknown"	"NL"
123	4	13	1	4	1	164	638	83	"Unknown"	"NL"
123	4	14	0	4	1	164	638	41	"Unknown"	"NL"
123	4	15	0	4	1	164	638	18	"Unknown"	"NL"
123	4	16	0	4	1	164	638	22	"Unknown"	"NL"
123	5	17	NA	4	0	8	638	NA	"Unknown"	"NL"
123	5	18	NA	4	0	8	638	NA	"Unknown"	"NL"
123	5	19	0	4	0	8	638	8	"Unknown"	"NL"
123	5	20	NA	4	0	8	638	NA	"Unknown"	"NL"
123	6	21	NA	4	NA	NA	638	NA	"Unknown"	"NL"
124	1	1	0	4	1	238	643	90	"Female"	"NL"
124	1	2	1	4	1	238	643	31	"Female"	"NL"
124	1	3	0	4	1	238	643	20	"Female"	"NL"
124	1	4	0	4	1	238	643	97	"Female"	"NL"
124	2	5	1	4	2	204	643	102	"Female"	"NL"
124	2	6	0	4	2	204	643	21	"Female"	"NL"
124	2	7	0	4	2	204	643	24	"Female"	"NL"
124	2	8	1	4	2	204	643	57	"Female"	"NL"
124	3	10	0	4	1	201	643	82	"Female"	"NL"
124	3	11	1	4	1	201	643	57	"Female"	"NL"
124	3	12	0	4	1	201	643	13	"Female"	"NL"
124	3	9	0	4	1	201	643	49	"Female"	"NL"
124	4	13	NA	4	0	0	643	NA	"Female"	"NL"
124	4	14	NA	4	0	0	643	NA	"Female"	"NL"
124	4	15	NA	4	0	0	643	NA	"Female"	"NL"
124	4	16	NA	4	0	0	643	NA	"Female"	"NL"
124	5	17	NA	4	0	0	643	NA	"Female"	"NL"
124	5	18	NA	4	0	0	643	NA	"Female"	"NL"
124	5	19	NA	4	0	0	643	NA	"Female"	"NL"
124	5	20	NA	4	0	0	643	NA	"Female"	"NL"
124	6	21	NA	4	NA	NA	643	NA	"Female"	"NL"
129	1	1	0	4	1	429	916	185	"Female"	"FR"
129	1	2	0	4	1	429	916	102	"Female"	"FR"
129	1	3	1	4	1	429	916	80	"Female"	"FR"
129	1	4	0	4	1	429	916	62	"Female"	"FR"
129	2	5	1	4	3	267	916	104	"Female"	"FR"
129	2	6	0	4	3	267	916	43	"Female"	"FR"
129	2	7	1	4	3	267	916	61	"Female"	"FR"
129	2	8	1	4	3	267	916	59	"Female"	"FR"
129	3	10	0	4	0	220	916	54	"Female"	"FR"
129	3	11	0	4	0	220	916	33	"Female"	"FR"
129	3	12	0	4	0	220	916	50	"Female"	"FR"
129	3	9	0	4	0	220	916	83	"Female"	"FR"
129	4	13	NA	4	0	0	916	NA	"Female"	"FR"
129	4	14	NA	4	0	0	916	NA	"Female"	"FR"
129	4	15	NA	4	0	0	916	NA	"Female"	"FR"
129	4	16	NA	4	0	0	916	NA	"Female"	"FR"
129	5	17	NA	4	0	0	916	NA	"Female"	"FR"
129	5	18	NA	4	0	0	916	NA	"Female"	"FR"
129	5	19	NA	4	0	0	916	NA	"Female"	"FR"
129	5	20	NA	4	0	0	916	NA	"Female"	"FR"
129	6	21	NA	4	NA	NA	916	NA	"Female"	"FR"
138	1	1	0	4	1	205	526	85	"Female"	"NL"
138	1	2	0	4	1	205	526	51	"Female"	"NL"
138	1	3	0	4	1	205	526	30	"Female"	"NL"
138	1	4	1	4	1	205	526	39	"Female"	"NL"
138	2	5	1	4	2	160	526	93	"Female"	"NL"
138	2	6	0	4	2	160	526	22	"Female"	"NL"
138	2	7	1	4	2	160	526	16	"Female"	"NL"
138	2	8	0	4	2	160	526	29	"Female"	"NL"
138	3	10	0	4	1	100	526	10	"Female"	"NL"
138	3	11	0	4	1	100	526	8	"Female"	"NL"
138	3	12	0	4	1	100	526	14	"Female"	"NL"
138	3	9	1	4	1	100	526	68	"Female"	"NL"
138	4	13	NA	4	0	61	526	NA	"Female"	"NL"
138	4	14	NA	4	0	61	526	NA	"Female"	"NL"
138	4	15	0	4	0	61	526	61	"Female"	"NL"
138	4	16	NA	4	0	61	526	NA	"Female"	"NL"
138	5	17	NA	4	0	0	526	NA	"Female"	"NL"
138	5	18	NA	4	0	0	526	NA	"Female"	"NL"
138	5	19	NA	4	0	0	526	NA	"Female"	"NL"
138	5	20	NA	4	0	0	526	NA	"Female"	"NL"
138	6	21	NA	4	NA	NA	526	NA	"Female"	"NL"
148	1	1	0	4	1	285	752	56	"Female"	"NL"
148	1	2	0	4	1	285	752	52	"Female"	"NL"
148	1	3	1	4	1	285	752	99	"Female"	"NL"
148	1	4	0	4	1	285	752	78	"Female"	"NL"
148	2	5	1	4	2	242	752	106	"Female"	"NL"
148	2	6	0	4	2	242	752	73	"Female"	"NL"
148	2	7	0	4	2	242	752	20	"Female"	"NL"
148	2	8	1	4	2	242	752	43	"Female"	"NL"
148	3	10	0	4	1	225	752	71	"Female"	"NL"
148	3	11	1	4	1	225	752	69	"Female"	"NL"
148	3	12	0	4	1	225	752	13	"Female"	"NL"
148	3	9	0	4	1	225	752	72	"Female"	"NL"
148	4	13	NA	4	0	0	752	NA	"Female"	"NL"
148	4	14	NA	4	0	0	752	NA	"Female"	"NL"
148	4	15	NA	4	0	0	752	NA	"Female"	"NL"
148	4	16	NA	4	0	0	752	NA	"Female"	"NL"
148	5	17	NA	4	0	0	752	NA	"Female"	"NL"
148	5	18	NA	4	0	0	752	NA	"Female"	"NL"
148	5	19	NA	4	0	0	752	NA	"Female"	"NL"
148	5	20	NA	4	0	0	752	NA	"Female"	"NL"
148	6	21	NA	4	NA	NA	752	NA	"Female"	"NL"
150	1	1	0	4	0	221	619	115	"Male"	"NL"
150	1	2	0	4	0	221	619	49	"Male"	"NL"
150	1	3	0	4	0	221	619	29	"Male"	"NL"
150	1	4	0	4	0	221	619	28	"Male"	"NL"
150	2	5	1	4	2	122	619	63	"Male"	"NL"
150	2	6	0	4	2	122	619	20	"Male"	"NL"
150	2	7	1	4	2	122	619	13	"Male"	"NL"
150	2	8	0	4	2	122	619	26	"Male"	"NL"
150	3	10	0	4	1	85	619	14	"Male"	"NL"
150	3	11	0	4	1	85	619	11	"Male"	"NL"
150	3	12	0	4	1	85	619	10	"Male"	"NL"
150	3	9	1	4	1	85	619	50	"Male"	"NL"
150	4	13	0	4	0	149	619	77	"Male"	"NL"
150	4	14	0	4	0	149	619	38	"Male"	"NL"
150	4	15	0	4	0	149	619	28	"Male"	"NL"
150	4	16	0	4	0	149	619	6	"Male"	"NL"
150	5	17	0	4	1	42	619	16	"Male"	"NL"
150	5	18	0	4	1	42	619	13	"Male"	"NL"
150	5	19	1	4	1	42	619	13	"Male"	"NL"
150	5	20	NA	4	1	42	619	NA	"Male"	"NL"
150	6	21	NA	4	NA	NA	619	NA	"Male"	"NL"
189	1	1	0	4	2	203	568	67	"Male"	"NL"
189	1	2	1	4	2	203	568	52	"Male"	"NL"
189	1	3	0	4	2	203	568	34	"Male"	"NL"
189	1	4	1	4	2	203	568	50	"Male"	"NL"
189	2	5	0	4	1	220	568	96	"Male"	"NL"
189	2	6	0	4	1	220	568	32	"Male"	"NL"
189	2	7	0	4	1	220	568	37	"Male"	"NL"
189	2	8	1	4	1	220	568	55	"Male"	"NL"
189	3	10	1	4	1	145	568	44	"Male"	"NL"
189	3	11	0	4	1	145	568	55	"Male"	"NL"
189	3	12	0	4	1	145	568	14	"Male"	"NL"
189	3	9	0	4	1	145	568	32	"Male"	"NL"
189	4	13	NA	4	0	0	568	NA	"Male"	"NL"
189	4	14	NA	4	0	0	568	NA	"Male"	"NL"
189	4	15	NA	4	0	0	568	NA	"Male"	"NL"
189	4	16	NA	4	0	0	568	NA	"Male"	"NL"
189	5	17	NA	4	0	0	568	NA	"Male"	"NL"
189	5	18	NA	4	0	0	568	NA	"Male"	"NL"
189	5	19	NA	4	0	0	568	NA	"Male"	"NL"
189	5	20	NA	4	0	0	568	NA	"Male"	"NL"
189	6	21	NA	4	NA	NA	568	NA	"Male"	"NL"
191	1	1	0	4	0	71	668	36	"Female"	"NL"
191	1	2	0	4	0	71	668	16	"Female"	"NL"
191	1	3	0	4	0	71	668	7	"Female"	"NL"
191	1	4	0	4	0	71	668	12	"Female"	"NL"
191	2	5	0	4	0	149	668	110	"Female"	"NL"
191	2	6	0	4	0	149	668	6	"Female"	"NL"
191	2	7	0	4	0	149	668	14	"Female"	"NL"
191	2	8	0	4	0	149	668	19	"Female"	"NL"
191	3	10	0	4	1	68	668	12	"Female"	"NL"
191	3	11	1	4	1	68	668	5	"Female"	"NL"
191	3	12	0	4	1	68	668	8	"Female"	"NL"
191	3	9	0	4	1	68	668	43	"Female"	"NL"
191	4	13	0	4	1	171	668	65	"Female"	"NL"
191	4	14	0	4	1	171	668	66	"Female"	"NL"
191	4	15	0	4	1	171	668	26	"Female"	"NL"
191	4	16	1	4	1	171	668	14	"Female"	"NL"
191	5	17	1	4	2	209	668	137	"Female"	"NL"
191	5	18	0	4	2	209	668	16	"Female"	"NL"
191	5	19	0	4	2	209	668	36	"Female"	"NL"
191	5	20	1	4	2	209	668	20	"Female"	"NL"
191	6	21	NA	4	NA	NA	668	NA	"Female"	"NL"
196	1	1	0	4	0	149	505	104	"Male"	"FR"
196	1	2	0	4	0	149	505	11	"Male"	"FR"
196	1	3	0	4	0	149	505	24	"Male"	"FR"
196	1	4	0	4	0	149	505	10	"Male"	"FR"
196	2	5	1	4	2	204	505	155	"Male"	"FR"
196	2	6	0	4	2	204	505	9	"Male"	"FR"
196	2	7	0	4	2	204	505	12	"Male"	"FR"
196	2	8	1	4	2	204	505	28	"Male"	"FR"
196	3	10	0	4	2	93	505	11	"Male"	"FR"
196	3	11	1	4	2	93	505	5	"Male"	"FR"
196	3	12	0	4	2	93	505	8	"Male"	"FR"
196	3	9	1	4	2	93	505	69	"Male"	"FR"
196	4	13	NA	4	0	59	505	NA	"Male"	"FR"
196	4	14	NA	4	0	59	505	NA	"Male"	"FR"
196	4	15	0	4	0	59	505	59	"Male"	"FR"
196	4	16	NA	4	0	59	505	NA	"Male"	"FR"
196	5	17	NA	4	0	0	505	NA	"Male"	"FR"
196	5	18	NA	4	0	0	505	NA	"Male"	"FR"
196	5	19	NA	4	0	0	505	NA	"Male"	"FR"
196	5	20	NA	4	0	0	505	NA	"Male"	"FR"
196	6	21	NA	4	NA	NA	505	NA	"Male"	"FR"
203	1	1	0	4	0	206	597	72	"Unknown"	"NL"
203	1	2	0	4	0	206	597	41	"Unknown"	"NL"
203	1	3	0	4	0	206	597	51	"Unknown"	"NL"
203	1	4	0	4	0	206	597	42	"Unknown"	"NL"
203	2	5	1	4	2	229	597	94	"Unknown"	"NL"
203	2	6	0	4	2	229	597	45	"Unknown"	"NL"
203	2	7	0	4	2	229	597	48	"Unknown"	"NL"
203	2	8	1	4	2	229	597	42	"Unknown"	"NL"
203	3	10	0	4	2	162	597	45	"Unknown"	"NL"
203	3	11	0	4	2	162	597	39	"Unknown"	"NL"
203	3	12	1	4	2	162	597	38	"Unknown"	"NL"
203	3	9	1	4	2	162	597	40	"Unknown"	"NL"
203	4	13	NA	4	0	0	597	NA	"Unknown"	"NL"
203	4	14	NA	4	0	0	597	NA	"Unknown"	"NL"
203	4	15	NA	4	0	0	597	NA	"Unknown"	"NL"
203	4	16	NA	4	0	0	597	NA	"Unknown"	"NL"
203	5	17	NA	4	0	0	597	NA	"Unknown"	"NL"
203	5	18	NA	4	0	0	597	NA	"Unknown"	"NL"
203	5	19	NA	4	0	0	597	NA	"Unknown"	"NL"
203	5	20	NA	4	0	0	597	NA	"Unknown"	"NL"
203	6	21	NA	4	NA	NA	597	NA	"Unknown"	"NL"
233	1	1	0	4	0	158	587	84	"Male"	"NL"
233	1	2	0	4	0	158	587	23	"Male"	"NL"
233	1	3	0	4	0	158	587	37	"Male"	"NL"
233	1	4	0	4	0	158	587	14	"Male"	"NL"
233	2	5	0	4	2	256	587	162	"Male"	"NL"
233	2	6	1	4	2	256	587	21	"Male"	"NL"
233	2	7	0	4	2	256	587	14	"Male"	"NL"
233	2	8	1	4	2	256	587	59	"Male"	"NL"
233	3	10	0	4	2	173	587	27	"Male"	"NL"
233	3	11	1	4	2	173	587	18	"Male"	"NL"
233	3	12	0	4	2	173	587	15	"Male"	"NL"
233	3	9	1	4	2	173	587	113	"Male"	"NL"
233	4	13	NA	4	0	0	587	NA	"Male"	"NL"
233	4	14	NA	4	0	0	587	NA	"Male"	"NL"
233	4	15	NA	4	0	0	587	NA	"Male"	"NL"
233	4	16	NA	4	0	0	587	NA	"Male"	"NL"
233	5	17	NA	4	0	0	587	NA	"Male"	"NL"
