"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"4686"	224	"Female"	"FR"	1	1	0	126	2	235	9	NA
"4687"	224	"Female"	"FR"	2	1	1	35	2	235	9	NA
"4684"	224	"Female"	"FR"	3	1	1	35	2	235	9	NA
"4685"	224	"Female"	"FR"	4	1	0	39	2	235	9	NA
"4688"	224	"Female"	"FR"	5	2	1	260	3	447	9	NA
"4691"	224	"Female"	"FR"	6	2	0	88	3	447	9	NA
"4690"	224	"Female"	"FR"	7	2	1	48	3	447	9	NA
"4689"	224	"Female"	"FR"	8	2	1	51	3	447	9	NA
"4692"	224	"Female"	"FR"	9	3	0	56	2	217	9	NA
"4694"	224	"Female"	"FR"	10	3	1	101	2	217	9	NA
"4695"	224	"Female"	"FR"	11	3	0	44	2	217	9	NA
"4693"	224	"Female"	"FR"	12	3	1	16	2	217	9	NA
"4696"	224	"Female"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"4697"	224	"Female"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"4698"	224	"Female"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"4699"	224	"Female"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"4703"	224	"Female"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"4701"	224	"Female"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"4700"	224	"Female"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"4702"	224	"Female"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"4704"	224	"Female"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"4708"	225	"Male"	"FR"	1	1	1	144	3	468	18	NA
"4706"	225	"Male"	"FR"	2	1	1	76	3	468	18	NA
"4707"	225	"Male"	"FR"	3	1	1	66	3	468	18	NA
"4705"	225	"Male"	"FR"	4	1	0	182	3	468	18	NA
"4712"	225	"Male"	"FR"	5	2	1	89	3	238	18	NA
"4709"	225	"Male"	"FR"	6	2	0	48	3	238	18	NA
"4711"	225	"Male"	"FR"	7	2	1	47	3	238	18	NA
"4710"	225	"Male"	"FR"	8	2	1	54	3	238	18	NA
"4715"	225	"Male"	"FR"	9	3	1	53	4	165	18	NA
"4713"	225	"Male"	"FR"	10	3	1	58	4	165	18	NA
"4716"	225	"Male"	"FR"	11	3	1	30	4	165	18	NA
"4714"	225	"Male"	"FR"	12	3	1	24	4	165	18	NA
"4717"	225	"Male"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"4718"	225	"Male"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"4719"	225	"Male"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"4720"	225	"Male"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"4723"	225	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"4724"	225	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"4721"	225	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"4722"	225	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"4725"	225	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"4728"	226	"Male"	"NL"	1	1	0	265	0	412	11	NA
"4729"	226	"Male"	"NL"	2	1	0	54	0	412	11	NA
"4726"	226	"Male"	"NL"	3	1	0	42	0	412	11	NA
"4727"	226	"Male"	"NL"	4	1	0	51	0	412	11	NA
"4731"	226	"Male"	"NL"	5	2	1	214	4	350	11	NA
"4730"	226	"Male"	"NL"	6	2	1	21	4	350	11	NA
"4733"	226	"Male"	"NL"	7	2	1	48	4	350	11	NA
"4732"	226	"Male"	"NL"	8	2	1	67	4	350	11	NA
"4735"	226	"Male"	"NL"	9	3	1	83	4	148	11	NA
"4736"	226	"Male"	"NL"	10	3	1	24	4	148	11	NA
"4734"	226	"Male"	"NL"	11	3	1	12	4	148	11	NA
"4737"	226	"Male"	"NL"	12	3	1	29	4	148	11	NA
"4738"	226	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4739"	226	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4740"	226	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4741"	226	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4744"	226	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4745"	226	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4742"	226	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4743"	226	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4746"	226	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4748"	227	"Female"	"NL"	1	1	0	120	1	294	9	NA
"4749"	227	"Female"	"NL"	2	1	0	67	1	294	9	NA
"4750"	227	"Female"	"NL"	3	1	1	46	1	294	9	NA
"4747"	227	"Female"	"NL"	4	1	0	61	1	294	9	NA
"4751"	227	"Female"	"NL"	5	2	0	53	1	145	9	NA
"4752"	227	"Female"	"NL"	6	2	0	31	1	145	9	NA
"4754"	227	"Female"	"NL"	7	2	1	23	1	145	9	NA
"4753"	227	"Female"	"NL"	8	2	0	38	1	145	9	NA
"4756"	227	"Female"	"NL"	9	3	1	18	3	75	9	NA
"4755"	227	"Female"	"NL"	10	3	1	25	3	75	9	NA
"4757"	227	"Female"	"NL"	11	3	0	19	3	75	9	NA
"4758"	227	"Female"	"NL"	12	3	1	13	3	75	9	NA
"4761"	227	"Female"	"NL"	13	4	1	46	3	185	9	NA
"4759"	227	"Female"	"NL"	14	4	1	43	3	185	9	NA
"4760"	227	"Female"	"NL"	15	4	0	23	3	185	9	NA
"4762"	227	"Female"	"NL"	16	4	1	73	3	185	9	NA
"4764"	227	"Female"	"NL"	17	5	0	21	1	78	9	NA
"4766"	227	"Female"	"NL"	18	5	0	57	1	78	9	NA
"4765"	227	"Female"	"NL"	19	5	NA	NA	NA	78	NA	NA
"4763"	227	"Female"	"NL"	20	5	NA	NA	NA	78	NA	NA
"4767"	227	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4771"	228	"Male"	"NL"	1	1	0	42	1	55	14	506
"4769"	228	"Male"	"NL"	2	1	1	3	1	55	14	506
"4768"	228	"Male"	"NL"	3	1	0	4	1	55	14	506
"4770"	228	"Male"	"NL"	4	1	0	6	1	55	14	506
"4773"	228	"Male"	"NL"	5	2	0	33	3	56	14	506
"4774"	228	"Male"	"NL"	6	2	1	4	3	56	14	506
"4772"	228	"Male"	"NL"	7	2	1	6	3	56	14	506
"4775"	228	"Male"	"NL"	8	2	1	13	3	56	14	506
"4779"	228	"Male"	"NL"	9	3	1	51	4	66	14	506
"4776"	228	"Male"	"NL"	10	3	1	6	4	66	14	506
"4778"	228	"Male"	"NL"	11	3	1	5	4	66	14	506
"4777"	228	"Male"	"NL"	12	3	1	4	4	66	14	506
"4782"	228	"Male"	"NL"	13	4	0	20	2	176	14	506
"4780"	228	"Male"	"NL"	14	4	1	74	2	176	14	506
"4783"	228	"Male"	"NL"	15	4	0	77	2	176	14	506
"4781"	228	"Male"	"NL"	16	4	1	5	2	176	14	506
"4784"	228	"Male"	"NL"	17	5	1	18	4	114	14	506
"4786"	228	"Male"	"NL"	18	5	1	14	4	114	14	506
"4787"	228	"Male"	"NL"	19	5	1	75	4	114	14	506
"4785"	228	"Male"	"NL"	20	5	1	7	4	114	14	506
"4788"	228	"Male"	"NL"	21	6	0	39	0	39	14	506
"4792"	229	"Female"	"NL"	1	1	0	93	0	247	16	NA
"4791"	229	"Female"	"NL"	2	1	0	55	0	247	16	NA
"4790"	229	"Female"	"NL"	3	1	0	45	0	247	16	NA
"4789"	229	"Female"	"NL"	4	1	0	54	0	247	16	NA
"4793"	229	"Female"	"NL"	5	2	1	76	4	169	16	NA
"4796"	229	"Female"	"NL"	6	2	1	37	4	169	16	NA
"4794"	229	"Female"	"NL"	7	2	1	34	4	169	16	NA
"4795"	229	"Female"	"NL"	8	2	1	22	4	169	16	NA
"4800"	229	"Female"	"NL"	9	3	1	26	4	99	16	NA
"4798"	229	"Female"	"NL"	10	3	1	32	4	99	16	NA
"4797"	229	"Female"	"NL"	11	3	1	15	4	99	16	NA
"4799"	229	"Female"	"NL"	12	3	1	26	4	99	16	NA
"4802"	229	"Female"	"NL"	13	4	0	23	3	23	16	NA
"4803"	229	"Female"	"NL"	14	4	NA	NA	NA	23	NA	NA
"4804"	229	"Female"	"NL"	15	4	NA	NA	NA	23	NA	NA
"4801"	229	"Female"	"NL"	16	4	NA	NA	NA	23	NA	NA
"4805"	229	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4807"	229	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4806"	229	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4808"	229	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4809"	229	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4813"	230	"Female"	"NL"	1	1	0	46	1	161	13	NA
"4810"	230	"Female"	"NL"	2	1	0	19	1	161	13	NA
"4811"	230	"Female"	"NL"	3	1	1	26	1	161	13	NA
"4812"	230	"Female"	"NL"	4	1	0	70	1	161	13	NA
"4815"	230	"Female"	"NL"	5	2	0	43	3	112	13	NA
"4817"	230	"Female"	"NL"	6	2	1	15	3	112	13	NA
"4814"	230	"Female"	"NL"	7	2	1	26	3	112	13	NA
"4816"	230	"Female"	"NL"	8	2	1	28	3	112	13	NA
"4818"	230	"Female"	"NL"	9	3	1	36	3	141	13	NA
"4819"	230	"Female"	"NL"	10	3	1	17	3	141	13	NA
"4821"	230	"Female"	"NL"	11	3	0	37	3	141	13	NA
"4820"	230	"Female"	"NL"	12	3	1	51	3	141	13	NA
"4825"	230	"Female"	"NL"	13	4	1	48	4	223	13	NA
"4823"	230	"Female"	"NL"	14	4	1	75	4	223	13	NA
"4822"	230	"Female"	"NL"	15	4	1	58	4	223	13	NA
"4824"	230	"Female"	"NL"	16	4	1	42	4	223	13	NA
"4826"	230	"Female"	"NL"	17	5	0	40	1	52	13	NA
"4828"	230	"Female"	"NL"	18	5	0	12	1	52	13	NA
"4827"	230	"Female"	"NL"	19	5	NA	NA	NA	52	NA	NA
"4829"	230	"Female"	"NL"	20	5	NA	NA	NA	52	NA	NA
"4830"	230	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4831"	231	"Female"	"FR"	1	1	0	129	0	245	2	NA
"4833"	231	"Female"	"FR"	2	1	0	36	0	245	2	NA
"4832"	231	"Female"	"FR"	3	1	0	40	0	245	2	NA
"4834"	231	"Female"	"FR"	4	1	0	40	0	245	2	NA
"4838"	231	"Female"	"FR"	5	2	0	67	1	292	2	NA
"4835"	231	"Female"	"FR"	6	2	0	60	1	292	2	NA
"4837"	231	"Female"	"FR"	7	2	1	71	1	292	2	NA
"4836"	231	"Female"	"FR"	8	2	0	94	1	292	2	NA
"4841"	231	"Female"	"FR"	9	3	0	28	0	97	2	NA
"4842"	231	"Female"	"FR"	10	3	0	33	0	97	2	NA
"4839"	231	"Female"	"FR"	11	3	0	23	0	97	2	NA
"4840"	231	"Female"	"FR"	12	3	0	13	0	97	2	NA
"4843"	231	"Female"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"4844"	231	"Female"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"4845"	231	"Female"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"4846"	231	"Female"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"4849"	231	"Female"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"4850"	231	"Female"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"4848"	231	"Female"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"4847"	231	"Female"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"4851"	231	"Female"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"4853"	232	"Male"	"FR"	1	1	0	52	3	128	20	625
"4854"	232	"Male"	"FR"	2	1	1	34	3	128	20	625
"4852"	232	"Male"	"FR"	3	1	1	9	3	128	20	625
"4855"	232	"Male"	"FR"	4	1	1	33	3	128	20	625
"4858"	232	"Male"	"FR"	5	2	1	37	4	61	20	625
"4859"	232	"Male"	"FR"	6	2	1	5	4	61	20	625
"4856"	232	"Male"	"FR"	7	2	1	9	4	61	20	625
"4857"	232	"Male"	"FR"	8	2	1	10	4	61	20	625
"4863"	232	"Male"	"FR"	9	3	1	44	4	69	20	625
"4861"	232	"Male"	"FR"	10	3	1	12	4	69	20	625
"4860"	232	"Male"	"FR"	11	3	1	6	4	69	20	625
"4862"	232	"Male"	"FR"	12	3	1	7	4	69	20	625
"4864"	232	"Male"	"FR"	13	4	1	18	4	162	20	625
"4866"	232	"Male"	"FR"	14	4	1	28	4	162	20	625
"4865"	232	"Male"	"FR"	15	4	1	88	4	162	20	625
"4867"	232	"Male"	"FR"	16	4	1	28	4	162	20	625
"4870"	232	"Male"	"FR"	17	5	1	15	4	190	20	625
"4871"	232	"Male"	"FR"	18	5	1	12	4	190	20	625
"4869"	232	"Male"	"FR"	19	5	1	146	4	190	20	625
"4868"	232	"Male"	"FR"	20	5	1	17	4	190	20	625
"4872"	232	"Male"	"FR"	21	6	1	15	1	15	20	625
"4874"	233	"Male"	"NL"	1	1	0	84	0	158	9	NA
"4876"	233	"Male"	"NL"	2	1	0	23	0	158	9	NA
"4873"	233	"Male"	"NL"	3	1	0	37	0	158	9	NA
"4875"	233	"Male"	"NL"	4	1	0	14	0	158	9	NA
"4880"	233	"Male"	"NL"	5	2	1	162	2	256	9	NA
"4877"	233	"Male"	"NL"	6	2	0	21	2	256	9	NA
"4879"	233	"Male"	"NL"	7	2	1	14	2	256	9	NA
"4878"	233	"Male"	"NL"	8	2	0	59	2	256	9	NA
"4883"	233	"Male"	"NL"	9	3	1	113	2	173	9	NA
"4882"	233	"Male"	"NL"	10	3	0	27	2	173	9	NA
"4881"	233	"Male"	"NL"	11	3	0	18	2	173	9	NA
"4884"	233	"Male"	"NL"	12	3	1	15	2	173	9	NA
"4885"	233	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4886"	233	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4887"	233	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4888"	233	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4889"	233	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4890"	233	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4891"	233	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4892"	233	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4893"	233	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4895"	234	"Female"	"NL"	1	1	0	60	0	284	4	NA
"4896"	234	"Female"	"NL"	2	1	0	100	0	284	4	NA
"4897"	234	"Female"	"NL"	3	1	0	40	0	284	4	NA
"4894"	234	"Female"	"NL"	4	1	0	84	0	284	4	NA
"4900"	234	"Female"	"NL"	5	2	0	60	1	293	4	NA
"4898"	234	"Female"	"NL"	6	2	0	88	1	293	4	NA
"4899"	234	"Female"	"NL"	7	2	1	85	1	293	4	NA
"4901"	234	"Female"	"NL"	8	2	0	60	1	293	4	NA
"4904"	234	"Female"	"NL"	9	3	1	21	2	134	4	NA
"4905"	234	"Female"	"NL"	10	3	1	52	2	134	4	NA
"4903"	234	"Female"	"NL"	11	3	0	31	2	134	4	NA
"4902"	234	"Female"	"NL"	12	3	0	30	2	134	4	NA
"4906"	234	"Female"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4907"	234	"Female"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4908"	234	"Female"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4909"	234	"Female"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4912"	234	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4910"	234	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4913"	234	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4911"	234	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4914"	234	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4917"	235	"Male"	"NL"	1	1	0	76	0	248	11	NA
"4915"	235	"Male"	"NL"	2	1	0	76	0	248	11	NA
"4918"	235	"Male"	"NL"	3	1	0	57	0	248	11	NA
"4916"	235	"Male"	"NL"	4	1	0	39	0	248	11	NA
"4919"	235	"Male"	"NL"	5	2	1	45	3	131	11	NA
"4920"	235	"Male"	"NL"	6	2	0	30	3	131	11	NA
"4921"	235	"Male"	"NL"	7	2	1	28	3	131	11	NA
"4922"	235	"Male"	"NL"	8	2	1	28	3	131	11	NA
"4926"	235	"Male"	"NL"	9	3	0	102	2	149	11	NA
"4923"	235	"Male"	"NL"	10	3	1	26	2	149	11	NA
"4925"	235	"Male"	"NL"	11	3	1	8	2	149	11	NA
"4924"	235	"Male"	"NL"	12	3	0	13	2	149	11	NA
"4927"	235	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4928"	235	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4929"	235	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4930"	235	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4932"	235	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4931"	235	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4934"	235	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4933"	235	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4935"	235	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4937"	236	"Female"	"NL"	1	1	0	184	0	329	7	NA
"4938"	236	"Female"	"NL"	2	1	0	54	0	329	7	NA
"4939"	236	"Female"	"NL"	3	1	0	54	0	329	7	NA
"4936"	236	"Female"	"NL"	4	1	0	37	0	329	7	NA
"4942"	236	"Female"	"NL"	5	2	0	70	1	184	7	NA
"4940"	236	"Female"	"NL"	6	2	0	42	1	184	7	NA
"4943"	236	"Female"	"NL"	7	2	1	31	1	184	7	NA
"4941"	236	"Female"	"NL"	8	2	0	41	1	184	7	NA
"4947"	236	"Female"	"NL"	9	3	1	56	2	102	7	NA
"4946"	236	"Female"	"NL"	10	3	1	20	2	102	7	NA
"4945"	236	"Female"	"NL"	11	3	0	13	2	102	7	NA
"4944"	236	"Female"	"NL"	12	3	0	13	2	102	7	NA
"4950"	236	"Female"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4948"	236	"Female"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4949"	236	"Female"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4951"	236	"Female"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4954"	236	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4955"	236	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4952"	236	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4953"	236	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4956"	236	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4960"	237	"Male"	"NL"	1	1	0	342	0	1204	11	NA
"4958"	237	"Male"	"NL"	2	1	0	862	0	1204	11	NA
"4959"	237	"Male"	"NL"	3	1	NA	NA	NA	1204	NA	NA
"4957"	237	"Male"	"NL"	4	1	NA	NA	NA	1204	NA	NA
"4964"	237	"Male"	"NL"	5	2	NA	NA	NA	NA	NA	NA
"4961"	237	"Male"	"NL"	6	2	NA	NA	NA	NA	NA	NA
"4962"	237	"Male"	"NL"	7	2	NA	NA	NA	NA	NA	NA
"4963"	237	"Male"	"NL"	8	2	NA	NA	NA	NA	NA	NA
"4965"	237	"Male"	"NL"	9	3	NA	NA	NA	NA	NA	NA
"4966"	237	"Male"	"NL"	10	3	NA	NA	NA	NA	NA	NA
"4967"	237	"Male"	"NL"	11	3	NA	NA	NA	NA	NA	NA
"4968"	237	"Male"	"NL"	12	3	NA	NA	NA	NA	NA	NA
"4969"	237	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4970"	237	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4971"	237	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4972"	237	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4974"	237	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4973"	237	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4975"	237	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4976"	237	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4977"	237	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4980"	238	"Male"	"NL"	1	1	0	162	2	396	16	NA
"4979"	238	"Male"	"NL"	2	1	1	142	2	396	16	NA
"4981"	238	"Male"	"NL"	3	1	1	42	2	396	16	NA
"4978"	238	"Male"	"NL"	4	1	0	50	2	396	16	NA
"4983"	238	"Male"	"NL"	5	2	1	109	4	206	16	NA
"4984"	238	"Male"	"NL"	6	2	1	19	4	206	16	NA
"4982"	238	"Male"	"NL"	7	2	1	31	4	206	16	NA
"4985"	238	"Male"	"NL"	8	2	1	47	4	206	16	NA
"4989"	238	"Male"	"NL"	9	3	1	34	3	155	16	NA
"4986"	238	"Male"	"NL"	10	3	1	72	3	155	16	NA
"4987"	238	"Male"	"NL"	11	3	0	29	3	155	16	NA
"4988"	238	"Male"	"NL"	12	3	1	20	3	155	16	NA
"4990"	238	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"4991"	238	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"4992"	238	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"4993"	238	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"4994"	238	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"4995"	238	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"4996"	238	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"4997"	238	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"4998"	238	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"4999"	239	"Female"	"NL"	1	1	0	104	0	235	6	NA
"5001"	239	"Female"	"NL"	2	1	0	79	0	235	6	NA
"5000"	239	"Female"	"NL"	3	1	0	14	0	235	6	NA
"5002"	239	"Female"	"NL"	4	1	0	38	0	235	6	NA
"5006"	239	"Female"	"NL"	5	2	0	98	1	191	6	NA
"5003"	239	"Female"	"NL"	6	2	0	16	1	191	6	NA
"5005"	239	"Female"	"NL"	7	2	1	16	1	191	6	NA
"5004"	239	"Female"	"NL"	8	2	0	61	1	191	6	NA
"5008"	239	"Female"	"NL"	9	3	0	41	1	74	6	NA
"5007"	239	"Female"	"NL"	10	3	0	12	1	74	6	NA
"5009"	239	"Female"	"NL"	11	3	0	7	1	74	6	NA
"5010"	239	"Female"	"NL"	12	3	1	14	1	74	6	NA
"5012"	239	"Female"	"NL"	13	4	1	13	1	133	6	NA
"5013"	239	"Female"	"NL"	14	4	0	28	1	133	6	NA
"5011"	239	"Female"	"NL"	15	4	0	55	1	133	6	NA
"5014"	239	"Female"	"NL"	16	4	0	37	1	133	6	NA
"5017"	239	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"5018"	239	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"5015"	239	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"5016"	239	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"5019"	239	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"5021"	240	"Male"	"FR"	1	1	0	33	1	136	13	747
"5022"	240	"Male"	"FR"	2	1	1	21	1	136	13	747
"5020"	240	"Male"	"FR"	3	1	0	23	1	136	13	747
"5023"	240	"Male"	"FR"	4	1	0	59	1	136	13	747
"5025"	240	"Male"	"FR"	5	2	1	49	3	204	13	747
"5026"	240	"Male"	"FR"	6	2	0	49	3	204	13	747
"5024"	240	"Male"	"FR"	7	2	1	29	3	204	13	747
"5027"	240	"Male"	"FR"	8	2	1	77	3	204	13	747
"5028"	240	"Male"	"FR"	9	3	1	51	3	185	13	747
"5029"	240	"Male"	"FR"	10	3	1	70	3	185	13	747
"5030"	240	"Male"	"FR"	11	3	0	45	3	185	13	747
"5031"	240	"Male"	"FR"	12	3	1	19	3	185	13	747
"5034"	240	"Male"	"FR"	13	4	1	22	3	77	13	747
"5033"	240	"Male"	"FR"	14	4	1	45	3	77	13	747
"5035"	240	"Male"	"FR"	15	4	0	6	3	77	13	747
"5032"	240	"Male"	"FR"	16	4	1	4	3	77	13	747
"5037"	240	"Male"	"FR"	17	5	1	9	3	117	13	747
"5039"	240	"Male"	"FR"	18	5	1	91	3	117	13	747
"5036"	240	"Male"	"FR"	19	5	0	11	3	117	13	747
"5038"	240	"Male"	"FR"	20	5	1	6	3	117	13	747
"5040"	240	"Male"	"FR"	21	6	0	28	0	28	13	747
"5044"	241	"Male"	"NL"	1	1	0	82	1	250	15	NA
"5042"	241	"Male"	"NL"	2	1	1	85	1	250	15	NA
"5041"	241	"Male"	"NL"	3	1	0	45	1	250	15	NA
"5043"	241	"Male"	"NL"	4	1	0	38	1	250	15	NA
"5046"	241	"Male"	"NL"	5	2	0	77	3	156	15	NA
"5047"	241	"Male"	"NL"	6	2	1	32	3	156	15	NA
"5045"	241	"Male"	"NL"	7	2	1	26	3	156	15	NA
"5048"	241	"Male"	"NL"	8	2	1	21	3	156	15	NA
"5049"	241	"Male"	"NL"	9	3	1	39	3	89	15	NA
"5052"	241	"Male"	"NL"	10	3	1	30	3	89	15	NA
"5050"	241	"Male"	"NL"	11	3	0	10	3	89	15	NA
"5051"	241	"Male"	"NL"	12	3	1	10	3	89	15	NA
"5054"	241	"Male"	"NL"	13	4	1	32	4	39	15	NA
"5056"	241	"Male"	"NL"	14	4	1	7	4	39	15	NA
"5053"	241	"Male"	"NL"	15	4	NA	NA	NA	39	NA	NA
"5055"	241	"Male"	"NL"	16	4	NA	NA	NA	39	NA	NA
"5059"	241	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"5060"	241	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"5057"	241	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"5058"	241	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"5061"	241	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"5064"	242	"Male"	"NL"	1	1	0	95	2	134	9	685
"5065"	242	"Male"	"NL"	2	1	1	19	2	134	9	685
"5063"	242	"Male"	"NL"	3	1	1	8	2	134	9	685
"5062"	242	"Male"	"NL"	4	1	0	12	2	134	9	685
"5068"	242	"Male"	"NL"	5	2	0	82	2	120	9	685
"5067"	242	"Male"	"NL"	6	2	1	10	2	120	9	685
"5066"	242	"Male"	"NL"	7	2	1	7	2	120	9	685
"5069"	242	"Male"	"NL"	8	2	0	21	2	120	9	685
"5071"	242	"Male"	"NL"	9	3	0	42	2	68	9	685
"5073"	242	"Male"	"NL"	10	3	1	11	2	68	9	685
"5070"	242	"Male"	"NL"	11	3	0	6	2	68	9	685
"5072"	242	"Male"	"NL"	12	3	1	9	2	68	9	685
"5074"	242	"Male"	"NL"	13	4	0	20	2	187	9	685
"5075"	242	"Male"	"NL"	14	4	1	71	2	187	9	685
"5076"	242	"Male"	"NL"	15	4	0	85	2	187	9	685
