"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
24	"F"	"FR"	6	2	0	35	0	219	4	634
24	"F"	"FR"	7	2	0	21	0	219	4	634
24	"F"	"FR"	8	2	0	52	0	219	4	634
24	"F"	"FR"	9	2	0	81	0	219	4	634
24	"F"	"FR"	10	3	1	13	1	53	4	634
24	"F"	"FR"	11	3	0	10	1	53	4	634
24	"F"	"FR"	12	3	0	8	1	53	4	634
24	"F"	"FR"	13	3	0	10	1	53	4	634
24	"F"	"FR"	1	1	1	85	1	104	4	634
24	"F"	"FR"	15	4	0	77	1	140	4	634
24	"F"	"FR"	16	4	1	0	1	140	4	634
24	"F"	"FR"	17	4	0	0	1	140	4	634
24	"F"	"FR"	18	5	0	0	1	118	4	634
24	"F"	"FR"	19	5	1	0	1	118	4	634
24	"F"	"FR"	20	5	0	0	1	118	4	634
24	"F"	"FR"	21	5	0	0	1	118	4	634
24	"F"	"FR"	14	4	0	55	1	140	4	634
25	"F"	"NL"	7	2	1	46	3	197	16	624
25	"F"	"NL"	8	2	1	89	3	197	16	624
25	"F"	"NL"	9	2	1	36	3	197	16	624
25	"F"	"NL"	14	4	1	0	3	26	16	624
25	"F"	"NL"	15	4	1	0	3	26	16	624
25	"F"	"NL"	16	4	0	0	3	26	16	624
25	"F"	"NL"	17	4	1	0	3	26	16	624
25	"F"	"NL"	18	5	0	0	2	150	16	624
25	"F"	"NL"	19	5	1	0	2	150	16	624
25	"F"	"NL"	20	5	0	0	2	150	16	624
25	"F"	"NL"	21	5	1	0	2	150	16	624
25	"F"	"NL"	NA	6	NA	NA	1	0	16	624
25	"F"	"NL"	10	3	1	30	3	185	16	624
25	"F"	"NL"	11	3	1	64	3	185	16	624
25	"F"	"NL"	12	3	0	26	3	185	16	624
25	"F"	"NL"	13	3	1	0	3	185	16	624
25	"F"	"NL"	4	1	1	25	4	66	16	624
25	"F"	"NL"	1	1	1	79	4	66	16	624
25	"F"	"NL"	2	1	1	51	4	66	16	624
25	"F"	"NL"	3	1	1	17	4	66	16	624
25	"F"	"NL"	5	1	0	57	4	66	16	624
25	"F"	"NL"	6	2	1	104	3	197	16	624
26	"M"	"FR"	18	5	0	0	1	97	12	595
26	"M"	"FR"	21	5	0	0	1	97	12	595
26	"M"	"FR"	NA	6	NA	NA	0	0	12	595
26	"M"	"FR"	19	5	0	0	1	97	12	595
26	"M"	"FR"	20	5	0	0	1	97	12	595
26	"M"	"FR"	11	3	0	7	2	46	12	595
26	"M"	"FR"	12	3	0	11	2	46	12	595
26	"M"	"FR"	13	3	1	57	2	46	12	595
26	"M"	"FR"	1	1	1	63	3	116	12	595
26	"M"	"FR"	2	1	1	79	3	116	12	595
26	"M"	"FR"	3	1	0	30	3	116	12	595
26	"M"	"FR"	4	1	1	25	3	116	12	595
26	"M"	"FR"	5	1	1	72	3	116	12	595
26	"M"	"FR"	6	2	1	9	3	183	12	595
26	"M"	"FR"	7	2	1	9	3	183	12	595
26	"M"	"FR"	8	2	0	32	3	183	12	595
26	"M"	"FR"	9	2	1	49	3	183	12	595
26	"M"	"FR"	10	3	1	10	2	46	12	595
26	"M"	"FR"	15	4	0	89	3	153	12	595
26	"M"	"FR"	16	4	1	0	3	153	12	595
26	"M"	"FR"	17	4	1	0	3	153	12	595
26	"M"	"FR"	14	4	1	53	3	153	12	595
27	"F"	"NL"	3	1	1	34	2	85	8	658
27	"F"	"NL"	4	1	0	86	2	85	8	658
27	"F"	"NL"	5	1	0	95	2	85	8	658
27	"F"	"NL"	7	2	0	49	1	173	8	658
27	"F"	"NL"	8	2	0	25	1	173	8	658
27	"F"	"NL"	9	2	0	37	1	173	8	658
27	"F"	"NL"	6	2	1	51	1	173	8	658
27	"F"	"NL"	11	3	0	31	1	116	8	658
27	"F"	"NL"	12	3	0	64	1	116	8	658
27	"F"	"NL"	13	3	1	0	1	116	8	658
27	"F"	"NL"	14	4	0	0	2	64	8	658
27	"F"	"NL"	15	4	0	0	2	64	8	658
27	"F"	"NL"	16	4	1	0	2	64	8	658
27	"F"	"NL"	17	4	1	0	2	64	8	658
27	"F"	"NL"	18	5	0	0	1	220	8	658
27	"F"	"NL"	19	5	0	0	1	220	8	658
27	"F"	"NL"	20	5	0	0	1	220	8	658
27	"F"	"NL"	21	5	1	0	1	220	8	658
27	"F"	"NL"	NA	6	NA	NA	1	0	8	658
27	"F"	"NL"	10	3	1	48	1	116	8	658
27	"F"	"NL"	1	1	1	85	2	85	8	658
27	"F"	"NL"	2	1	0	53	2	85	8	658
28	NA	NA	NA	6	NA	NA	0	NA	11	NA
28	NA	NA	9	2	1	NA	1	NA	11	NA
28	NA	NA	13	3	1	NA	3	NA	11	NA
28	NA	NA	14	4	1	NA	3	NA	11	NA
28	NA	NA	15	4	1	NA	3	NA	11	NA
28	NA	NA	16	4	0	NA	3	NA	11	NA
28	NA	NA	17	4	1	NA	3	NA	11	NA
28	NA	NA	18	5	0	NA	1	NA	11	NA
28	NA	NA	19	5	0	NA	1	NA	11	NA
28	NA	NA	20	5	0	NA	1	NA	11	NA
28	NA	NA	21	5	0	NA	1	NA	11	NA
28	NA	NA	7	2	0	NA	1	NA	11	NA
28	NA	NA	8	2	0	NA	1	NA	11	NA
28	NA	NA	10	3	1	NA	3	NA	11	NA
28	NA	NA	11	3	1	NA	3	NA	11	NA
28	NA	NA	6	2	0	NA	1	NA	11	NA
28	NA	NA	12	3	0	NA	3	NA	11	NA
28	NA	NA	4	1	1	NA	3	NA	11	NA
28	NA	NA	1	1	1	NA	3	NA	11	NA
28	NA	NA	5	1	1	NA	3	NA	11	NA
28	NA	NA	2	1	0	NA	3	NA	11	NA
28	NA	NA	3	1	1	NA	3	NA	11	NA
29	"M"	"FR"	2	1	1	56	3	75	12	634
29	"M"	"FR"	1	1	1	98	3	75	12	634
29	"M"	"FR"	6	2	1	82	2	212	12	634
29	"M"	"FR"	5	1	1	121	3	75	12	634
29	"M"	"FR"	10	3	0	38	1	158	12	634
29	"M"	"FR"	3	1	1	44	3	75	12	634
29	"M"	"FR"	4	1	0	56	3	75	12	634
29	"M"	"FR"	9	2	1	37	2	212	12	634
29	"M"	"FR"	14	4	1	0	3	14	12	634
29	"M"	"FR"	15	4	1	0	3	14	12	634
29	"M"	"FR"	16	4	0	0	3	14	12	634
29	"M"	"FR"	17	4	1	0	3	14	12	634
29	"M"	"FR"	18	5	0	0	2	175	12	634
29	"M"	"FR"	19	5	1	0	2	175	12	634
29	"M"	"FR"	7	2	0	21	2	212	12	634
29	"M"	"FR"	8	2	0	35	2	212	12	634
29	"M"	"FR"	21	5	1	0	2	175	12	634
29	"M"	"FR"	NA	6	NA	NA	1	0	12	634
29	"M"	"FR"	11	3	0	32	1	158	12	634
29	"M"	"FR"	12	3	0	14	1	158	12	634
29	"M"	"FR"	13	3	1	0	1	158	12	634
29	"M"	"FR"	20	5	0	0	2	175	12	634
30	"M"	"NL"	20	5	0	0	2	135	19	681
30	"M"	"NL"	21	5	1	0	2	135	19	681
30	"M"	"NL"	NA	6	NA	NA	1	0	19	681
30	"M"	"NL"	18	5	0	19	2	135	19	681
30	"M"	"NL"	4	1	1	43	4	128	19	681
30	"M"	"NL"	5	1	1	105	4	128	19	681
30	"M"	"NL"	19	5	1	12	2	135	19	681
30	"M"	"NL"	7	2	1	28	4	175	19	681
30	"M"	"NL"	8	2	1	32	4	175	19	681
30	"M"	"NL"	9	2	1	49	4	175	19	681
30	"M"	"NL"	6	2	1	21	4	175	19	681
30	"M"	"NL"	12	3	1	10	4	69	19	681
30	"M"	"NL"	13	3	1	57	4	69	19	681
30	"M"	"NL"	14	4	1	43	4	174	19	681
30	"M"	"NL"	15	4	1	121	4	174	19	681
30	"M"	"NL"	16	4	1	22	4	174	19	681
30	"M"	"NL"	17	4	1	20	4	174	19	681
30	"M"	"NL"	3	1	1	15	4	128	19	681
30	"M"	"NL"	10	3	1	10	4	69	19	681
30	"M"	"NL"	11	3	1	11	4	69	19	681
30	"M"	"NL"	1	1	1	45	4	128	19	681
30	"M"	"NL"	2	1	1	18	4	128	19	681
31	"M"	"NL"	NA	6	NA	NA	1	0	13	687
31	"M"	"NL"	11	3	0	40	2	101	13	687
31	"M"	"NL"	10	3	1	62	2	101	13	687
31	"M"	"NL"	1	1	1	111	3	104	13	687
31	"M"	"NL"	2	1	1	99	3	104	13	687
31	"M"	"NL"	12	3	0	32	2	101	13	687
31	"M"	"NL"	13	3	1	0	2	101	13	687
31	"M"	"NL"	5	1	1	60	3	104	13	687
31	"M"	"NL"	6	2	1	25	3	221	13	687
31	"M"	"NL"	7	2	1	73	3	221	13	687
31	"M"	"NL"	8	2	0	62	3	221	13	687
31	"M"	"NL"	9	2	1	42	3	221	13	687
31	"M"	"NL"	14	4	1	0	3	32	13	687
31	"M"	"NL"	15	4	1	0	3	32	13	687
31	"M"	"NL"	3	1	1	36	3	104	13	687
31	"M"	"NL"	4	1	0	45	3	104	13	687
31	"M"	"NL"	17	4	1	0	3	32	13	687
31	"M"	"NL"	18	5	0	0	1	229	13	687
31	"M"	"NL"	19	5	0	0	1	229	13	687
31	"M"	"NL"	20	5	0	0	1	229	13	687
31	"M"	"NL"	21	5	1	0	1	229	13	687
31	"M"	"NL"	16	4	0	0	3	32	13	687
32	"F"	"NL"	17	4	1	34	4	202	13	682
32	"F"	"NL"	18	5	0	17	2	169	13	682
32	"F"	"NL"	16	4	1	12	4	202	13	682
32	"F"	"NL"	21	5	1	2	2	169	13	682
32	"F"	"NL"	NA	6	NA	NA	1	2	13	682
32	"F"	"NL"	19	5	1	44	2	169	13	682
32	"F"	"NL"	20	5	0	24	2	169	13	682
32	"F"	"NL"	15	4	1	137	4	202	13	682
32	"F"	"NL"	4	1	0	10	2	140	13	682
32	"F"	"NL"	1	1	0	125	2	140	13	682
32	"F"	"NL"	14	4	1	31	4	202	13	682
32	"F"	"NL"	3	1	1	10	2	140	13	682
32	"F"	"NL"	9	2	0	57	2	128	13	682
32	"F"	"NL"	5	1	0	64	2	140	13	682
32	"F"	"NL"	2	1	1	14	2	140	13	682
32	"F"	"NL"	8	2	0	16	2	128	13	682
32	"F"	"NL"	13	3	1	15	2	41	13	682
32	"F"	"NL"	10	3	1	24	2	41	13	682
32	"F"	"NL"	11	3	1	5	2	41	13	682
32	"F"	"NL"	12	3	0	10	2	41	13	682
32	"F"	"NL"	7	2	1	17	2	128	13	682
32	"F"	"NL"	6	2	1	14	2	128	13	682
33	"M"	"NL"	7	2	0	16	3	173	11	672
33	"M"	"NL"	8	2	1	25	3	173	11	672
33	"M"	"NL"	11	3	0	29	1	86	11	672
33	"M"	"NL"	18	5	0	23	1	96	11	672
33	"M"	"NL"	9	2	1	22	3	173	11	672
33	"M"	"NL"	10	3	0	15	1	86	11	672
33	"M"	"NL"	6	2	1	15	3	173	11	672
33	"M"	"NL"	NA	6	NA	NA	0	0	11	672
33	"M"	"NL"	19	5	0	36	1	96	11	672
33	"M"	"NL"	20	5	0	58	1	96	11	672
33	"M"	"NL"	21	5	0	0	1	96	11	672
33	"M"	"NL"	2	1	1	59	2	123	11	672
33	"M"	"NL"	3	1	0	20	2	123	11	672
33	"M"	"NL"	4	1	0	31	2	123	11	672
33	"M"	"NL"	5	1	1	54	2	123	11	672
33	"M"	"NL"	17	4	1	35	4	194	11	672
33	"M"	"NL"	13	3	1	50	1	86	11	672
33	"M"	"NL"	14	4	1	51	4	194	11	672
33	"M"	"NL"	15	4	1	74	4	194	11	672
33	"M"	"NL"	1	1	1	26	2	123	11	672
33	"M"	"NL"	12	3	0	11	1	86	11	672
33	"M"	"NL"	16	4	1	22	4	194	11	672
34	"M"	"NL"	14	4	1	53	3	170	10	582
34	"M"	"NL"	13	3	0	22	1	55	10	582
34	"M"	"NL"	18	5	0	15	2	130	10	582
34	"M"	"NL"	15	4	1	102	3	170	10	582
34	"M"	"NL"	16	4	1	9	3	170	10	582
34	"M"	"NL"	17	4	1	10	3	170	10	582
34	"M"	"NL"	NA	6	NA	NA	1	0	10	582
34	"M"	"NL"	19	5	1	4	2	130	10	582
34	"M"	"NL"	20	5	0	3	2	130	10	582
34	"M"	"NL"	21	5	1	0	2	130	10	582
34	"M"	"NL"	11	3	0	9	1	55	10	582
34	"M"	"NL"	12	3	0	12	1	55	10	582
34	"M"	"NL"	7	2	0	31	2	127	10	582
34	"M"	"NL"	4	1	0	10	1	100	10	582
34	"M"	"NL"	5	1	1	94	1	100	10	582
34	"M"	"NL"	6	2	1	14	2	127	10	582
34	"M"	"NL"	3	1	1	23	1	100	10	582
34	"M"	"NL"	8	2	0	12	2	127	10	582
34	"M"	"NL"	9	2	0	60	2	127	10	582
34	"M"	"NL"	10	3	1	14	1	55	10	582
34	"M"	"NL"	1	1	0	74	1	100	10	582
34	"M"	"NL"	2	1	0	11	1	100	10	582
35	"M"	"NL"	5	1	0	110	4	127	12	685
35	"M"	"NL"	4	1	1	40	4	127	12	685
35	"M"	"NL"	9	2	0	62	2	234	12	685
35	"M"	"NL"	6	2	0	40	2	234	12	685
35	"M"	"NL"	7	2	1	33	2	234	12	685
35	"M"	"NL"	8	2	1	80	2	234	12	685
35	"M"	"NL"	16	4	0	0	3	73	12	685
35	"M"	"NL"	17	4	1	0	3	73	12	685
35	"M"	"NL"	18	5	0	0	2	122	12	685
35	"M"	"NL"	19	5	1	0	2	122	12	685
35	"M"	"NL"	20	5	0	0	2	122	12	685
35	"M"	"NL"	21	5	0	0	2	122	12	685
35	"M"	"NL"	NA	6	NA	NA	0	0	12	685
35	"M"	"NL"	10	3	1	65	1	129	12	685
35	"M"	"NL"	11	3	0	68	1	129	12	685
35	"M"	"NL"	12	3	0	73	1	129	12	685
35	"M"	"NL"	1	1	1	49	4	127	12	685
35	"M"	"NL"	2	1	1	44	4	127	12	685
35	"M"	"NL"	3	1	1	21	4	127	12	685
35	"M"	"NL"	15	4	1	0	3	73	12	685
35	"M"	"NL"	13	3	1	0	1	129	12	685
35	"M"	"NL"	14	4	1	0	3	73	12	685
36	"M"	"NL"	9	2	0	25	1	138	9	624
36	"M"	"NL"	NA	6	NA	NA	1	0	9	624
36	"M"	"NL"	10	3	1	24	1	121	9	624
36	"M"	"NL"	11	3	0	27	1	121	9	624
36	"M"	"NL"	12	3	0	30	1	121	9	624
36	"M"	"NL"	13	3	1	42	1	121	9	624
36	"M"	"NL"	14	4	1	77	3	107	9	624
36	"M"	"NL"	15	4	1	0	3	107	9	624
36	"M"	"NL"	16	4	0	0	3	107	9	624
36	"M"	"NL"	17	4	1	0	3	107	9	624
36	"M"	"NL"	18	5	0	0	1	167	9	624
36	"M"	"NL"	19	5	0	0	1	167	9	624
36	"M"	"NL"	20	5	0	0	1	167	9	624
36	"M"	"NL"	21	5	1	0	1	167	9	624
36	"M"	"NL"	8	2	0	59	1	138	9	624
36	"M"	"NL"	3	1	0	22	2	91	9	624
36	"M"	"NL"	4	1	1	56	2	91	9	624
36	"M"	"NL"	1	1	0	61	2	91	9	624
36	"M"	"NL"	2	1	1	27	2	91	9	624
36	"M"	"NL"	7	2	0	50	1	138	9	624
36	"M"	"NL"	5	1	1	52	2	91	9	624
36	"M"	"NL"	6	2	0	72	1	138	9	624
37	"M"	"NL"	1	1	0	158	1	155	9	608
37	"M"	"NL"	12	3	0	12	2	35	9	608
37	"M"	"NL"	5	1	0	145	1	155	9	608
37	"M"	"NL"	2	1	1	39	1	155	9	608
37	"M"	"NL"	3	1	0	18	1	155	9	608
37	"M"	"NL"	4	1	0	21	1	155	9	608
37	"M"	"NL"	NA	6	NA	NA	1	0	9	608
37	"M"	"NL"	19	5	1	0	2	205	9	608
37	"M"	"NL"	20	5	0	0	2	205	9	608
37	"M"	"NL"	21	5	1	0	2	205	9	608
37	"M"	"NL"	16	4	0	0	2	12	9	608
37	"M"	"NL"	13	3	1	0	2	35	9	608
37	"M"	"NL"	14	4	1	0	2	12	9	608
37	"M"	"NL"	15	4	0	0	2	12	9	608
37	"M"	"NL"	7	2	1	26	1	201	9	608
37	"M"	"NL"	17	4	1	0	2	12	9	608
37	"M"	"NL"	18	5	0	0	2	205	9	608
37	"M"	"NL"	6	2	0	5	1	201	9	608
37	"M"	"NL"	11	3	0	12	2	35	9	608
37	"M"	"NL"	8	2	0	17	1	201	9	608
37	"M"	"NL"	9	2	1	139	1	201	9	608
37	"M"	"NL"	10	3	1	16	2	35	9	608
38	"M"	"NL"	7	2	1	32	3	169	16	582
38	"M"	"NL"	8	2	0	27	3	169	16	582
38	"M"	"NL"	9	2	1	21	3	169	16	582
38	"M"	"NL"	18	5	0	0	2	139	16	582
38	"M"	"NL"	19	5	1	0	2	139	16	582
38	"M"	"NL"	20	5	0	0	2	139	16	582
38	"M"	"NL"	21	5	0	0	2	139	16	582
38	"M"	"NL"	NA	6	NA	NA	0	0	16	582
38	"M"	"NL"	10	3	1	63	3	110	16	582
38	"M"	"NL"	11	3	1	25	3	110	16	582
38	"M"	"NL"	12	3	0	32	3	110	16	582
38	"M"	"NL"	13	3	1	48	3	110	16	582
38	"M"	"NL"	14	4	1	0	4	32	16	582
38	"M"	"NL"	15	4	1	0	4	32	16	582
38	"M"	"NL"	16	4	1	0	4	32	16	582
38	"M"	"NL"	17	4	1	0	4	32	16	582
38	"M"	"NL"	4	1	1	39	4	132	16	582
38	"M"	"NL"	5	1	1	71	4	132	16	582
38	"M"	"NL"	6	2	1	59	3	169	16	582
38	"M"	"NL"	3	1	1	26	4	132	16	582
38	"M"	"NL"	1	1	1	68	4	132	16	582
38	"M"	"NL"	2	1	1	71	4	132	16	582
39	NA	NA	NA	6	NA	NA	0	NA	11	NA
39	NA	NA	21	5	0	NA	1	NA	11	NA
39	NA	NA	1	1	1	NA	2	NA	11	NA
39	NA	NA	2	1	1	NA	2	NA	11	NA
39	NA	NA	3	1	0	NA	2	NA	11	NA
39	NA	NA	4	1	0	NA	2	NA	11	NA
39	NA	NA	5	1	1	NA	2	NA	11	NA
39	NA	NA	6	2	0	NA	2	NA	11	NA
39	NA	NA	13	3	0	NA	3	NA	11	NA
39	NA	NA	8	2	0	NA	2	NA	11	NA
39	NA	NA	9	2	1	NA	2	NA	11	NA
39	NA	NA	17	4	1	NA	3	NA	11	NA
39	NA	NA	14	4	1	NA	3	NA	11	NA
39	NA	NA	15	4	1	NA	3	NA	11	NA
39	NA	NA	16	4	1	NA	3	NA	11	NA
39	NA	NA	10	3	1	NA	3	NA	11	NA
39	NA	NA	18	5	0	NA	1	NA	11	NA
39	NA	NA	19	5	0	NA	1	NA	11	NA
39	NA	NA	20	5	0	NA	1	NA	11	NA
39	NA	NA	11	3	0	NA	3	NA	11	NA
39	NA	NA	7	2	1	NA	2	NA	11	NA
39	NA	NA	12	3	1	NA	3	NA	11	NA
40	"M"	"NL"	5	1	1	85	3	137	15	735
40	"M"	"NL"	6	2	1	14	3	211	15	735
40	"M"	"NL"	3	1	0	25	3	137	15	735
40	"M"	"NL"	4	1	1	37	3	137	15	735
40	"M"	"NL"	17	4	1	51	4	145	15	735
40	"M"	"NL"	18	5	0	0	2	160	15	735
40	"M"	"NL"	19	5	1	0	2	160	15	735
40	"M"	"NL"	16	4	1	25	4	145	15	735
40	"M"	"NL"	8	2	1	19	3	211	15	735
40	"M"	"NL"	9	2	1	72	3	211	15	735
40	"M"	"NL"	10	3	0	23	2	82	15	735
40	"M"	"NL"	7	2	0	68	3	211	15	735
40	"M"	"NL"	1	1	1	55	3	137	15	735
40	"M"	"NL"	2	1	1	56	3	137	15	735
40	"M"	"NL"	21	5	1	0	2	160	15	735
40	"M"	"NL"	NA	6	NA	NA	1	0	15	735
40	"M"	"NL"	11	3	1	18	2	82	15	735
40	"M"	"NL"	20	5	0	0	2	160	15	735
40	"M"	"NL"	13	3	1	42	2	82	15	735
40	"M"	"NL"	14	4	1	50	4	145	15	735
40	"M"	"NL"	15	4	1	84	4	145	15	735
40	"M"	"NL"	12	3	0	11	2	82	15	735
41	"M"	"FR"	NA	6	NA	NA	0	0	20	760
41	"M"	"FR"	21	5	0	0	4	71	20	760
41	"M"	"FR"	20	5	1	14	4	71	20	760
41	"M"	"FR"	5	1	1	42	4	181	20	760
41	"M"	"FR"	6	2	1	29	4	169	20	760
41	"M"	"FR"	7	2	1	10	4	169	20	760
41	"M"	"FR"	8	2	1	23	4	169	20	760
41	"M"	"FR"	19	5	1	96	4	71	20	760
41	"M"	"FR"	9	2	1	29	4	169	20	760
41	"M"	"FR"	10	3	1	23	4	119	20	760
41	"M"	"FR"	11	3	1	15	4	119	20	760
41	"M"	"FR"	12	3	1	12	4	119	20	760
41	"M"	"FR"	14	4	1	105	4	220	20	760
41	"M"	"FR"	15	4	1	89	4	220	20	760
41	"M"	"FR"	16	4	1	54	4	220	20	760
41	"M"	"FR"	17	4	1	36	4	220	20	760
41	"M"	"FR"	18	5	1	18	4	71	20	760
41	"M"	"FR"	13	3	1	33	4	119	20	760
41	"M"	"FR"	1	1	1	27	4	181	20	760
41	"M"	"FR"	2	1	1	68	4	181	20	760
41	"M"	"FR"	3	1	1	21	4	181	20	760
41	"M"	"FR"	4	1	1	16	4	181	20	760
42	"M"	"NL"	1	1	1	41	3	128	13	511
42	"M"	"NL"	2	1	1	15	3	128	13	511
42	"M"	"NL"	12	3	0	7	2	41	13	511
42	"M"	"NL"	13	3	1	19	2	41	13	511
42	"M"	"NL"	4	1	1	11	3	128	13	511
42	"M"	"NL"	14	4	1	36	3	127	13	511
42	"M"	"NL"	15	4	1	74	3	127	13	511
42	"M"	"NL"	3	1	0	9	3	128	13	511
42	"M"	"NL"	8	2	1	17	3	105	13	511
42	"M"	"NL"	5	1	1	56	3	128	13	511
42	"M"	"NL"	6	2	0	12	3	105	13	511
42	"M"	"NL"	11	3	1	11	2	41	13	511
42	"M"	"NL"	7	2	1	12	3	105	13	511
42	"M"	"NL"	9	2	0	38	3	105	13	511
42	"M"	"NL"	10	3	1	8	2	41	13	511
42	"M"	"NL"	18	5	0	12	2	76	13	511
42	"M"	"NL"	NA	6	NA	NA	0	34	13	511
42	"M"	"NL"	16	4	0	9	3	127	13	511
42	"M"	"NL"	17	4	1	17	3	127	13	511
42	"M"	"NL"	21	5	0	34	2	76	13	511
42	"M"	"NL"	19	5	1	63	2	76	13	511
42	"M"	"NL"	20	5	0	10	2	76	13	511
43	"M"	"NL"	19	5	0	126	1	99	6	577
43	"M"	"NL"	18	5	0	14	1	99	6	577
43	"M"	"NL"	17	4	1	10	2	152	6	577
43	"M"	"NL"	20	5	0	18	1	99	6	577
43	"M"	"NL"	21	5	0	0	1	99	6	577
43	"M"	"NL"	NA	6	NA	NA	0	0	6	577
43	"M"	"NL"	4	1	1	9	2	170	6	577
43	"M"	"NL"	1	1	1	68	2	170	6	577
43	"M"	"NL"	2	1	0	19	2	170	6	577
43	"M"	"NL"	3	1	0	12	2	170	6	577
43	"M"	"NL"	15	4	1	93	2	152	6	577
43	"M"	"NL"	16	4	0	14	2	152	6	577
43	"M"	"NL"	5	1	1	75	2	170	6	577
43	"M"	"NL"	6	2	0	6	1	119	6	577
43	"M"	"NL"	7	2	0	8	1	119	6	577
43	"M"	"NL"	8	2	0	15	1	119	6	577
43	"M"	"NL"	10	3	0	8	0	37	6	577
43	"M"	"NL"	11	3	0	5	0	37	6	577
43	"M"	"NL"	12	3	0	12	0	37	6	577
43	"M"	"NL"	13	3	0	7	0	37	6	577
43	"M"	"NL"	14	4	1	29	2	152	6	577
43	"M"	"NL"	9	2	0	29	1	119	6	577
44	"F"	"NL"	10	3	1	104	1	200	8	1025
44	"F"	"NL"	11	3	0	43	1	200	8	1025
44	"F"	"NL"	17	4	1	0	2	155	8	1025
44	"F"	"NL"	18	5	0	0	1	221	8	1025
44	"F"	"NL"	19	5	0	0	1	221	8	1025
44	"F"	"NL"	9	2	0	95	2	250	8	1025
44	"F"	"NL"	21	5	0	0	1	221	8	1025
44	"F"	"NL"	1	1	0	103	2	199	8	1025
44	"F"	"NL"	12	3	0	155	1	200	8	1025
44	"F"	"NL"	20	5	0	0	1	221	8	1025
44	"F"	"NL"	8	2	0	74	2	250	8	1025
44	"F"	"NL"	16	4	0	0	2	155	8	1025
44	"F"	"NL"	5	1	0	114	2	199	8	1025
44	"F"	"NL"	6	2	1	117	2	250	8	1025
44	"F"	"NL"	7	2	1	59	2	250	8	1025
44	"F"	"NL"	3	1	0	40	2	199	8	1025
44	"F"	"NL"	4	1	1	59	2	199	8	1025
44	"F"	"NL"	NA	6	NA	NA	0	0	8	1025
44	"F"	"NL"	2	1	1	62	2	199	8	1025
44	"F"	"NL"	15	4	1	0	2	155	8	1025
44	"F"	"NL"	13	3	0	0	1	200	8	1025
44	"F"	"NL"	14	4	1	0	2	155	8	1025
45	"F"	"NL"	14	4	1	40	3	144	11	584
45	"F"	"NL"	15	4	1	85	3	144	11	584
45	"F"	"NL"	16	4	0	10	3	144	11	584
45	"F"	"NL"	17	4	1	15	3	144	11	584
45	"F"	"NL"	18	5	0	13	2	84	11	584
45	"F"	"NL"	11	3	0	6	1	27	11	584
45	"F"	"NL"	12	3	0	6	1	27	11	584
45	"F"	"NL"	20	5	0	13	2	84	11	584
45	"F"	"NL"	21	5	1	0	2	84	11	584
45	"F"	"NL"	13	3	1	50	1	27	11	584
45	"F"	"NL"	19	5	1	158	2	84	11	584
45	"F"	"NL"	10	3	1	7	1	27	11	584
45	"F"	"NL"	5	1	1	43	2	252	11	584
45	"F"	"NL"	6	2	1	5	2	77	11	584
45	"F"	"NL"	9	2	0	37	2	77	11	584
45	"F"	"NL"	4	1	0	11	2	252	11	584
45	"F"	"NL"	2	1	1	5	2	252	11	584
45	"F"	"NL"	3	1	0	6	2	252	11	584
45	"F"	"NL"	NA	6	NA	NA	1	0	11	584
45	"F"	"NL"	8	2	0	14	2	77	11	584
45	"F"	"NL"	7	2	0	9	2	77	11	584
45	"F"	"NL"	1	1	1	51	2	252	11	584
46	"M"	"NL"	8	2	0	58	3	212	16	577
46	"M"	"NL"	6	2	1	121	3	212	16	577
46	"M"	"NL"	7	2	1	47	3	212	16	577
46	"M"	"NL"	18	5	0	0	2	147	16	577
46	"M"	"NL"	5	1	1	100	4	54	16	577
46	"M"	"NL"	16	4	1	0	4	20	16	577
46	"M"	"NL"	17	4	1	0	4	20	16	577
46	"M"	"NL"	10	3	1	20	3	144	16	577
46	"M"	"NL"	19	5	1	0	2	147	16	577
46	"M"	"NL"	20	5	0	0	2	147	16	577
46	"M"	"NL"	9	2	1	34	3	212	16	577
46	"M"	"NL"	21	5	0	0	2	147	16	577
46	"M"	"NL"	NA	6	NA	NA	0	0	16	577
46	"M"	"NL"	4	1	1	67	4	54	16	577
46	"M"	"NL"	15	4	1	0	4	20	16	577
46	"M"	"NL"	1	1	1	33	4	54	16	577
46	"M"	"NL"	2	1	1	54	4	54	16	577
46	"M"	"NL"	3	1	1	12	4	54	16	577
46	"M"	"NL"	14	4	1	0	4	20	16	577
46	"M"	"NL"	11	3	1	11	3	144	16	577
46	"M"	"NL"	12	3	0	20	3	144	16	577
46	"M"	"NL"	13	3	1	0	3	144	16	577
47	"M"	"NL"	10	3	1	37	2	83	8	848
47	"M"	"NL"	14	4	1	0	3	9	8	848
47	"M"	"NL"	12	3	0	9	2	83	8	848
47	"M"	"NL"	13	3	1	0	2	83	8	848
47	"M"	"NL"	9	2	1	73	2	491	8	848
47	"M"	"NL"	11	3	0	9	2	83	8	848
47	"M"	"NL"	15	4	1	0	3	9	8	848
47	"M"	"NL"	16	4	0	0	3	9	8	848
47	"M"	"NL"	17	4	0	0	3	9	8	848
47	"M"	"NL"	8	2	0	22	2	491	8	848
47	"M"	"NL"	19	5	0	0	0	155	8	848
