"ID" "IDproblem" "Language" "Gender" "Item" "Y" "RT" "problem" "Y.sub" "RT.sub" "Y.tot" "RT.tot"
"8621" 411 4113 "FR" "F" 11 0 18 3 3 118 14 617
"8622" 411 4113 "FR" "F" 12 1 15 3 3 118 14 617
"8623" 411 4114 "FR" "F" 13 1 71 4 4 152 14 617
"8624" 411 4114 "FR" "F" 14 1 52 4 4 152 14 617
"8625" 411 4114 "FR" "F" 15 1 17 4 4 152 14 617
"8626" 411 4114 "FR" "F" 16 1 12 4 4 152 14 617
"8627" 411 4115 "FR" "F" 17 1 48 5 3 111 14 617
"8628" 411 4115 "FR" "F" 18 1 39 5 3 111 14 617
"8629" 411 4115 "FR" "F" 19 1 24 5 3 111 14 617
"8630" 411 4115 "FR" "F" 20 NA NA 5 3 111 14 617
"8631" 411 4116 "FR" "F" 21 NA NA 6 NA NA 14 617
"8632" 412 4121 "FR" "F" 1 0 105 1 0 307 1 670
"8633" 412 4121 "FR" "F" 2 0 93 1 0 307 1 670
"8634" 412 4121 "FR" "F" 3 0 64 1 0 307 1 670
"8635" 412 4121 "FR" "F" 4 0 45 1 0 307 1 670
"8636" 412 4122 "FR" "F" 5 0 145 2 1 275 1 670
"8637" 412 4122 "FR" "F" 6 0 37 2 1 275 1 670
"8638" 412 4122 "FR" "F" 7 1 55 2 1 275 1 670
"8639" 412 4122 "FR" "F" 8 0 38 2 1 275 1 670
"8640" 412 4123 "FR" "F" 9 0 59 3 0 88 1 670
"8641" 412 4123 "FR" "F" 10 0 10 3 0 88 1 670
"8642" 412 4123 "FR" "F" 11 0 7 3 0 88 1 670
"8643" 412 4123 "FR" "F" 12 0 12 3 0 88 1 670
"8644" 412 4124 "FR" "F" 13 NA NA 4 NA NA 1 670
"8645" 412 4124 "FR" "F" 14 NA NA 4 NA NA 1 670
"8646" 412 4124 "FR" "F" 15 NA NA 4 NA NA 1 670
"8647" 412 4124 "FR" "F" 16 NA NA 4 NA NA 1 670
"8648" 412 4125 "FR" "F" 17 NA NA 5 NA NA 1 670
"8649" 412 4125 "FR" "F" 18 NA NA 5 NA NA 1 670
"8650" 412 4125 "FR" "F" 19 NA NA 5 NA NA 1 670
"8651" 412 4125 "FR" "F" 20 NA NA 5 NA NA 1 670
"8652" 412 4126 "FR" "F" 21 NA NA 6 NA NA 1 670
"8653" 413 4131 "FR" "F" 1 1 37 1 2 111 11 619
"8654" 413 4131 "FR" "F" 2 1 36 1 2 111 11 619
"8655" 413 4131 "FR" "F" 3 0 11 1 2 111 11 619
"8656" 413 4131 "FR" "F" 4 0 27 1 2 111 11 619
"8657" 413 4132 "FR" "F" 5 0 53 2 2 85 11 619
"8658" 413 4132 "FR" "F" 6 1 5 2 2 85 11 619
"8659" 413 4132 "FR" "F" 7 1 10 2 2 85 11 619
"8660" 413 4132 "FR" "F" 8 0 17 2 2 85 11 619
"8661" 413 4133 "FR" "F" 9 1 103 3 2 120 11 619
"8662" 413 4133 "FR" "F" 10 0 6 3 2 120 11 619
"8663" 413 4133 "FR" "F" 11 0 4 3 2 120 11 619
"8664" 413 4133 "FR" "F" 12 1 7 3 2 120 11 619
"8665" 413 4134 "FR" "F" 13 0 69 4 2 131 11 619
"8666" 413 4134 "FR" "F" 14 1 36 4 2 131 11 619
"8667" 413 4134 "FR" "F" 15 0 19 4 2 131 11 619
"8668" 413 4134 "FR" "F" 16 1 7 4 2 131 11 619
"8669" 413 4135 "FR" "F" 17 1 133 5 3 172 11 619
"8670" 413 4135 "FR" "F" 18 1 17 5 3 172 11 619
"8671" 413 4135 "FR" "F" 19 0 13 5 3 172 11 619
"8672" 413 4135 "FR" "F" 20 1 9 5 3 172 11 619
"8673" 413 4136 "FR" "F" 21 NA NA 6 NA NA 11 619
"8674" 414 4141 "FR" "M" 1 0 80 1 0 209 1 672
"8675" 414 4141 "FR" "M" 2 0 76 1 0 209 1 672
"8676" 414 4141 "FR" "M" 3 0 23 1 0 209 1 672
"8677" 414 4141 "FR" "M" 4 0 30 1 0 209 1 672
"8678" 414 4142 "FR" "M" 5 0 22 2 1 135 1 672
"8679" 414 4142 "FR" "M" 6 0 14 2 1 135 1 672
"8680" 414 4142 "FR" "M" 7 1 79 2 1 135 1 672
"8681" 414 4142 "FR" "M" 8 0 20 2 1 135 1 672
"8682" 414 4143 "FR" "M" 9 0 19 3 0 119 1 672
"8683" 414 4143 "FR" "M" 10 0 32 3 0 119 1 672
"8684" 414 4143 "FR" "M" 11 0 56 3 0 119 1 672
"8685" 414 4143 "FR" "M" 12 0 12 3 0 119 1 672
"8686" 414 4144 "FR" "M" 13 0 59 4 0 209 1 672
"8687" 414 4144 "FR" "M" 14 0 102 4 0 209 1 672
"8688" 414 4144 "FR" "M" 15 0 43 4 0 209 1 672
"8689" 414 4144 "FR" "M" 16 0 5 4 0 209 1 672
"8690" 414 4145 "FR" "M" 17 NA NA 5 NA NA 1 672
"8691" 414 4145 "FR" "M" 18 NA NA 5 NA NA 1 672
"8692" 414 4145 "FR" "M" 19 NA NA 5 NA NA 1 672
"8693" 414 4145 "FR" "M" 20 NA NA 5 NA NA 1 672
"8694" 414 4146 "FR" "M" 21 NA NA 6 NA NA 1 672
"8695" 415 4151 "FR" "M" 1 0 83 1 2 450 8 932
"8696" 415 4151 "FR" "M" 2 1 94 1 2 450 8 932
"8697" 415 4151 "FR" "M" 3 1 75 1 2 450 8 932
"8698" 415 4151 "FR" "M" 4 0 198 1 2 450 8 932
"8699" 415 4152 "FR" "M" 5 1 94 2 3 281 8 932
"8700" 415 4152 "FR" "M" 6 0 60 2 3 281 8 932
"8701" 415 4152 "FR" "M" 7 1 66 2 3 281 8 932
"8702" 415 4152 "FR" "M" 8 1 61 2 3 281 8 932
"8703" 415 4153 "FR" "M" 9 1 61 3 3 201 8 932
"8704" 415 4153 "FR" "M" 10 1 72 3 3 201 8 932
"8705" 415 4153 "FR" "M" 11 0 35 3 3 201 8 932
"8706" 415 4153 "FR" "M" 12 1 33 3 3 201 8 932
"8707" 415 4154 "FR" "M" 13 NA NA 4 NA NA 8 932
"8708" 415 4154 "FR" "M" 14 NA NA 4 NA NA 8 932
"8709" 415 4154 "FR" "M" 15 NA NA 4 NA NA 8 932
"8710" 415 4154 "FR" "M" 16 NA NA 4 NA NA 8 932
"8711" 415 4155 "FR" "M" 17 NA NA 5 NA NA 8 932
"8712" 415 4155 "FR" "M" 18 NA NA 5 NA NA 8 932
"8713" 415 4155 "FR" "M" 19 NA NA 5 NA NA 8 932
"8714" 415 4155 "FR" "M" 20 NA NA 5 NA NA 8 932
"8715" 415 4156 "FR" "M" 21 NA NA 6 NA NA 8 932
"8716" 416 4161 "FR" "M" 1 0 46 1 0 284 7 757
"8717" 416 4161 "FR" "M" 2 0 138 1 0 284 7 757
"8718" 416 4161 "FR" "M" 3 0 22 1 0 284 7 757
"8719" 416 4161 "FR" "M" 4 0 78 1 0 284 7 757
"8720" 416 4162 "FR" "M" 5 1 68 2 3 206 7 757
"8721" 416 4162 "FR" "M" 6 1 37 2 3 206 7 757
"8722" 416 4162 "FR" "M" 7 1 51 2 3 206 7 757
"8723" 416 4162 "FR" "M" 8 0 50 2 3 206 7 757
"8724" 416 4163 "FR" "M" 9 0 17 3 2 103 7 757
"8725" 416 4163 "FR" "M" 10 1 37 3 2 103 7 757
"8726" 416 4163 "FR" "M" 11 0 24 3 2 103 7 757
"8727" 416 4163 "FR" "M" 12 1 25 3 2 103 7 757
"8728" 416 4164 "FR" "M" 13 0 73 4 2 164 7 757
"8729" 416 4164 "FR" "M" 14 1 70 4 2 164 7 757
"8730" 416 4164 "FR" "M" 15 0 17 4 2 164 7 757
"8731" 416 4164 "FR" "M" 16 1 4 4 2 164 7 757
"8732" 416 4165 "FR" "M" 17 NA NA 5 NA NA 7 757
"8733" 416 4165 "FR" "M" 18 NA NA 5 NA NA 7 757
"8734" 416 4165 "FR" "M" 19 NA NA 5 NA NA 7 757
"8735" 416 4165 "FR" "M" 20 NA NA 5 NA NA 7 757
"8736" 416 4166 "FR" "M" 21 NA NA 6 NA NA 7 757
"8737" 417 4171 "FR" "M" 1 1 57 1 2 175 8 593
"8738" 417 4171 "FR" "M" 2 1 50 1 2 175 8 593
"8739" 417 4171 "FR" "M" 3 0 27 1 2 175 8 593
"8740" 417 4171 "FR" "M" 4 0 41 1 2 175 8 593
"8741" 417 4172 "FR" "M" 5 1 63 2 2 189 8 593
"8742" 417 4172 "FR" "M" 6 0 34 2 2 189 8 593
"8743" 417 4172 "FR" "M" 7 1 46 2 2 189 8 593
"8744" 417 4172 "FR" "M" 8 0 46 2 2 189 8 593
"8745" 417 4173 "FR" "M" 9 0 15 3 1 64 8 593
"8746" 417 4173 "FR" "M" 10 0 12 3 1 64 8 593
"8747" 417 4173 "FR" "M" 11 0 24 3 1 64 8 593
"8748" 417 4173 "FR" "M" 12 1 13 3 1 64 8 593
"8749" 417 4174 "FR" "M" 13 1 6 4 3 165 8 593
"8750" 417 4174 "FR" "M" 14 1 92 4 3 165 8 593
"8751" 417 4174 "FR" "M" 15 1 67 4 3 165 8 593
"8752" 417 4174 "FR" "M" 16 NA NA 4 3 165 8 593
"8753" 417 4175 "FR" "M" 17 NA NA 5 NA NA 8 593
"8754" 417 4175 "FR" "M" 18 NA NA 5 NA NA 8 593
"8755" 417 4175 "FR" "M" 19 NA NA 5 NA NA 8 593
"8756" 417 4175 "FR" "M" 20 NA NA 5 NA NA 8 593
"8757" 417 4176 "FR" "M" 21 NA NA 6 NA NA 8 593
"8758" 418 4181 "FR" "M" 1 0 67 1 1 176 11 655
"8759" 418 4181 "FR" "M" 2 1 31 1 1 176 11 655
"8760" 418 4181 "FR" "M" 3 0 30 1 1 176 11 655
"8761" 418 4181 "FR" "M" 4 0 48 1 1 176 11 655
"8762" 418 4182 "FR" "M" 5 1 94 2 3 179 11 655
"8763" 418 4182 "FR" "M" 6 0 26 2 3 179 11 655
"8764" 418 4182 "FR" "M" 7 1 16 2 3 179 11 655
"8765" 418 4182 "FR" "M" 8 1 43 2 3 179 11 655
"8766" 418 4183 "FR" "M" 9 1 41 3 3 89 11 655
"8767" 418 4183 "FR" "M" 10 1 21 3 3 89 11 655
"8768" 418 4183 "FR" "M" 11 0 17 3 3 89 11 655
"8769" 418 4183 "FR" "M" 12 1 10 3 3 89 11 655
"8770" 418 4184 "FR" "M" 13 0 39 4 3 182 11 655
"8771" 418 4184 "FR" "M" 14 1 76 4 3 182 11 655
"8772" 418 4184 "FR" "M" 15 1 28 4 3 182 11 655
"8773" 418 4184 "FR" "M" 16 1 39 4 3 182 11 655
"8774" 418 4185 "FR" "M" 17 NA NA 5 1 29 11 655
"8775" 418 4185 "FR" "M" 18 1 5 5 1 29 11 655
"8776" 418 4185 "FR" "M" 19 0 24 5 1 29 11 655
"8777" 418 4185 "FR" "M" 20 NA NA 5 1 29 11 655
"8778" 418 4186 "FR" "M" 21 NA NA 6 NA NA 11 655
"8779" 419 4191 "FR" "M" 1 0 47 1 0 164 7 655
"8780" 419 4191 "FR" "M" 2 0 33 1 0 164 7 655
"8781" 419 4191 "FR" "M" 3 0 40 1 0 164 7 655
"8782" 419 4191 "FR" "M" 4 0 44 1 0 164 7 655
"8783" 419 4192 "FR" "M" 5 0 30 2 1 165 7 655
"8784" 419 4192 "FR" "M" 6 0 25 2 1 165 7 655
"8785" 419 4192 "FR" "M" 7 1 27 2 1 165 7 655
"8786" 419 4192 "FR" "M" 8 0 83 2 1 165 7 655
"8787" 419 4193 "FR" "M" 9 0 69 3 1 121 7 655
"8788" 419 4193 "FR" "M" 10 0 33 3 1 121 7 655
"8789" 419 4193 "FR" "M" 11 0 11 3 1 121 7 655
"8790" 419 4193 "FR" "M" 12 1 8 3 1 121 7 655
"8791" 419 4194 "FR" "M" 13 1 31 4 3 93 7 655
"8792" 419 4194 "FR" "M" 14 1 20 4 3 93 7 655
"8793" 419 4194 "FR" "M" 15 0 19 4 3 93 7 655
"8794" 419 4194 "FR" "M" 16 1 23 4 3 93 7 655
"8795" 419 4195 "FR" "M" 17 1 18 5 2 112 7 655
"8796" 419 4195 "FR" "M" 18 0 33 5 2 112 7 655
"8797" 419 4195 "FR" "M" 19 0 38 5 2 112 7 655
"8798" 419 4195 "FR" "M" 20 1 23 5 2 112 7 655
"8799" 419 4196 "FR" "M" 21 NA NA 6 NA NA 7 655
"8800" 420 4201 "FR" "M" 1 0 28 1 0 141 4 721
"8801" 420 4201 "FR" "M" 2 0 16 1 0 141 4 721
"8802" 420 4201 "FR" "M" 3 0 58 1 0 141 4 721
"8803" 420 4201 "FR" "M" 4 0 39 1 0 141 4 721
"8804" 420 4202 "FR" "M" 5 0 45 2 0 178 4 721
"8805" 420 4202 "FR" "M" 6 0 32 2 0 178 4 721
"8806" 420 4202 "FR" "M" 7 0 41 2 0 178 4 721
"8807" 420 4202 "FR" "M" 8 0 60 2 0 178 4 721
"8808" 420 4203 "FR" "M" 9 1 19 3 2 79 4 721
"8809" 420 4203 "FR" "M" 10 0 25 3 2 79 4 721
"8810" 420 4203 "FR" "M" 11 0 23 3 2 79 4 721
"8811" 420 4203 "FR" "M" 12 1 12 3 2 79 4 721
"8812" 420 4204 "FR" "M" 13 0 39 4 1 136 4 721
"8813" 420 4204 "FR" "M" 14 1 38 4 1 136 4 721
"8814" 420 4204 "FR" "M" 15 0 23 4 1 136 4 721
"8815" 420 4204 "FR" "M" 16 0 36 4 1 136 4 721
"8816" 420 4205 "FR" "M" 17 0 46 5 1 187 4 721
"8817" 420 4205 "FR" "M" 18 0 41 5 1 187 4 721
"8818" 420 4205 "FR" "M" 19 0 50 5 1 187 4 721
"8819" 420 4205 "FR" "M" 20 1 50 5 1 187 4 721
"8820" 420 4206 "FR" "M" 21 NA NA 6 NA NA 4 721
"8821" 421 4211 "NL" "M" 1 0 94 1 1 144 6 644
"8822" 421 4211 "NL" "M" 2 1 22 1 1 144 6 644
"8823" 421 4211 "NL" "M" 3 0 7 1 1 144 6 644
"8824" 421 4211 "NL" "M" 4 0 21 1 1 144 6 644
"8825" 421 4212 "NL" "M" 5 1 83 2 2 164 6 644
"8826" 421 4212 "NL" "M" 6 0 36 2 2 164 6 644
"8827" 421 4212 "NL" "M" 7 1 16 2 2 164 6 644
"8828" 421 4212 "NL" "M" 8 0 29 2 2 164 6 644
"8829" 421 4213 "NL" "M" 9 0 59 3 1 129 6 644
"8830" 421 4213 "NL" "M" 10 0 28 3 1 129 6 644
"8831" 421 4213 "NL" "M" 11 0 30 3 1 129 6 644
"8832" 421 4213 "NL" "M" 12 1 12 3 1 129 6 644
"8833" 421 4214 "NL" "M" 13 0 117 4 2 201 6 644
"8834" 421 4214 "NL" "M" 14 1 51 4 2 201 6 644
"8835" 421 4214 "NL" "M" 15 0 23 4 2 201 6 644
"8836" 421 4214 "NL" "M" 16 1 10 4 2 201 6 644
"8837" 421 4215 "NL" "M" 17 NA NA 5 0 6 6 644
"8838" 421 4215 "NL" "M" 18 NA NA 5 0 6 6 644
"8839" 421 4215 "NL" "M" 19 0 6 5 0 6 6 644
"8840" 421 4215 "NL" "M" 20 NA NA 5 0 6 6 644
"8841" 421 4216 "NL" "M" 21 NA NA 6 NA NA 6 644
"8842" 422 4221 "FR" "M" 1 0 61 1 2 164 15 718
"8843" 422 4221 "FR" "M" 2 1 18 1 2 164 15 718
"8844" 422 4221 "FR" "M" 3 1 22 1 2 164 15 718
"8845" 422 4221 "FR" "M" 4 0 63 1 2 164 15 718
"8846" 422 4222 "FR" "M" 5 1 83 2 4 154 15 718
"8847" 422 4222 "FR" "M" 6 1 31 2 4 154 15 718
"8848" 422 4222 "FR" "M" 7 1 18 2 4 154 15 718
"8849" 422 4222 "FR" "M" 8 1 22 2 4 154 15 718
"8850" 422 4223 "FR" "M" 9 0 31 3 3 88 15 718
"8851" 422 4223 "FR" "M" 10 1 33 3 3 88 15 718
"8852" 422 4223 "FR" "M" 11 1 15 3 3 88 15 718
"8853" 422 4223 "FR" "M" 12 1 9 3 3 88 15 718
"8854" 422 4224 "FR" "M" 13 0 53 4 3 182 15 718
"8855" 422 4224 "FR" "M" 14 1 43 4 3 182 15 718
"8856" 422 4224 "FR" "M" 15 1 25 4 3 182 15 718
"8857" 422 4224 "FR" "M" 16 1 61 4 3 182 15 718
"8858" 422 4225 "FR" "M" 17 1 49 5 3 130 15 718
"8859" 422 4225 "FR" "M" 18 1 40 5 3 130 15 718
"8860" 422 4225 "FR" "M" 19 1 41 5 3 130 15 718
"8861" 422 4225 "FR" "M" 20 NA NA 5 3 130 15 718
"8862" 422 4226 "FR" "M" 21 NA NA 6 NA NA 15 718
"8863" 423 4231 "NL" "F" 1 0 38 1 0 56 8 508
"8864" 423 4231 "NL" "F" 2 0 7 1 0 56 8 508
"8865" 423 4231 "NL" "F" 3 0 4 1 0 56 8 508
"8866" 423 4231 "NL" "F" 4 0 7 1 0 56 8 508
"8867" 423 4232 "NL" "F" 5 0 50 2 2 72 8 508
"8868" 423 4232 "NL" "F" 6 0 6 2 2 72 8 508
"8869" 423 4232 "NL" "F" 7 1 8 2 2 72 8 508
"8870" 423 4232 "NL" "F" 8 1 8 2 2 72 8 508
"8871" 423 4233 "NL" "F" 9 1 55 3 2 79 8 508
"8872" 423 4233 "NL" "F" 10 1 15 3 2 79 8 508
"8873" 423 4233 "NL" "F" 11 0 4 3 2 79 8 508
"8874" 423 4233 "NL" "F" 12 0 5 3 2 79 8 508
"8875" 423 4234 "NL" "F" 13 0 48 4 2 111 8 508
"8876" 423 4234 "NL" "F" 14 1 35 4 2 111 8 508
"8877" 423 4234 "NL" "F" 15 0 13 4 2 111 8 508
"8878" 423 4234 "NL" "F" 16 1 15 4 2 111 8 508
"8879" 423 4235 "NL" "F" 17 1 73 5 2 141 8 508
"8880" 423 4235 "NL" "F" 18 0 33 5 2 141 8 508
"8881" 423 4235 "NL" "F" 19 0 27 5 2 141 8 508
"8882" 423 4235 "NL" "F" 20 1 8 5 2 141 8 508
"8883" 423 4236 "NL" "F" 21 0 49 6 0 49 8 508
"8884" 424 4241 "FR" "F" 1 0 81 1 0 228 3 661
"8885" 424 4241 "FR" "F" 2 0 64 1 0 228 3 661
"8886" 424 4241 "FR" "F" 3 0 35 1 0 228 3 661
"8887" 424 4241 "FR" "F" 4 0 48 1 0 228 3 661
"8888" 424 4242 "FR" "F" 5 0 50 2 1 143 3 661
"8889" 424 4242 "FR" "F" 6 0 29 2 1 143 3 661
"8890" 424 4242 "FR" "F" 7 1 30 2 1 143 3 661
"8891" 424 4242 "FR" "F" 8 0 34 2 1 143 3 661
"8892" 424 4243 "FR" "F" 9 0 25 3 1 121 3 661
"8893" 424 4243 "FR" "F" 10 1 41 3 1 121 3 661
"8894" 424 4243 "FR" "F" 11 0 18 3 1 121 3 661
"8895" 424 4243 "FR" "F" 12 0 37 3 1 121 3 661
"8896" 424 4244 "FR" "F" 13 0 37 4 1 165 3 661
"8897" 424 4244 "FR" "F" 14 1 57 4 1 165 3 661
"8898" 424 4244 "FR" "F" 15 0 61 4 1 165 3 661
"8899" 424 4244 "FR" "F" 16 0 10 4 1 165 3 661
"8900" 424 4245 "FR" "F" 17 NA NA 5 0 4 3 661
"8901" 424 4245 "FR" "F" 18 NA NA 5 0 4 3 661
"8902" 424 4245 "FR" "F" 19 0 4 5 0 4 3 661
"8903" 424 4245 "FR" "F" 20 NA NA 5 0 4 3 661
"8904" 424 4246 "FR" "F" 21 NA NA 6 NA NA 3 661
"8905" 425 4251 "NL" "M" 1 0 44 1 1 96 7 603
"8906" 425 4251 "NL" "M" 2 1 32 1 1 96 7 603
"8907" 425 4251 "NL" "M" 3 0 7 1 1 96 7 603
"8908" 425 4251 "NL" "M" 4 0 13 1 1 96 7 603
"8909" 425 4252 "NL" "M" 5 0 66 2 2 121 7 603
"8910" 425 4252 "NL" "M" 6 0 19 2 2 121 7 603
"8911" 425 4252 "NL" "M" 7 1 11 2 2 121 7 603
"8912" 425 4252 "NL" "M" 8 1 25 2 2 121 7 603
"8913" 425 4253 "NL" "M" 9 0 32 3 0 60 7 603
"8914" 425 4253 "NL" "M" 10 0 10 3 0 60 7 603
"8915" 425 4253 "NL" "M" 11 0 8 3 0 60 7 603
"8916" 425 4253 "NL" "M" 12 0 10 3 0 60 7 603
"8917" 425 4254 "NL" "M" 13 1 73 4 2 151 7 603
"8918" 425 4254 "NL" "M" 14 1 51 4 2 151 7 603
"8919" 425 4254 "NL" "M" 15 0 19 4 2 151 7 603
"8920" 425 4254 "NL" "M" 16 0 8 4 2 151 7 603
"8921" 425 4255 "NL" "M" 17 1 113 5 2 175 7 603
"8922" 425 4255 "NL" "M" 18 0 25 5 2 175 7 603
"8923" 425 4255 "NL" "M" 19 0 15 5 2 175 7 603
"8924" 425 4255 "NL" "M" 20 1 22 5 2 175 7 603
"8925" 425 4256 "NL" "M" 21 NA NA 6 NA NA 7 603
"8926" 426 4261 "NL" "M" 1 0 96 1 2 283 7 682
"8927" 426 4261 "NL" "M" 2 1 133 1 2 283 7 682
"8928" 426 4261 "NL" "M" 3 1 22 1 2 283 7 682
"8929" 426 4261 "NL" "M" 4 0 32 1 2 283 7 682
"8930" 426 4262 "NL" "M" 5 0 28 2 3 249 7 682
"8931" 426 4262 "NL" "M" 6 1 114 2 3 249 7 682
"8932" 426 4262 "NL" "M" 7 1 30 2 3 249 7 682
"8933" 426 4262 "NL" "M" 8 1 77 2 3 249 7 682
"8934" 426 4263 "NL" "M" 9 0 61 3 2 150 7 682
"8935" 426 4263 "NL" "M" 10 1 42 3 2 150 7 682
"8936" 426 4263 "NL" "M" 11 0 19 3 2 150 7 682
"8937" 426 4263 "NL" "M" 12 1 28 3 2 150 7 682
"8938" 426 4264 "NL" "M" 13 NA NA 4 NA NA 7 682
"8939" 426 4264 "NL" "M" 14 NA NA 4 NA NA 7 682
"8940" 426 4264 "NL" "M" 15 NA NA 4 NA NA 7 682
"8941" 426 4264 "NL" "M" 16 NA NA 4 NA NA 7 682
"8942" 426 4265 "NL" "M" 17 NA NA 5 NA NA 7 682
"8943" 426 4265 "NL" "M" 18 NA NA 5 NA NA 7 682
"8944" 426 4265 "NL" "M" 19 NA NA 5 NA NA 7 682
"8945" 426 4265 "NL" "M" 20 NA NA 5 NA NA 7 682
"8946" 426 4266 "NL" "M" 21 NA NA 6 NA NA 7 682
"8947" 427 4271 "FR" "M" 1 1 43 1 3 95 19 586
"8948" 427 4271 "FR" "M" 2 1 26 1 3 95 19 586
"8949" 427 4271 "FR" "M" 3 1 9 1 3 95 19 586
"8950" 427 4271 "FR" "M" 4 0 17 1 3 95 19 586
"8951" 427 4272 "FR" "M" 5 1 46 2 4 95 19 586
"8952" 427 4272 "FR" "M" 6 1 13 2 4 95 19 586
"8953" 427 4272 "FR" "M" 7 1 14 2 4 95 19 586
"8954" 427 4272 "FR" "M" 8 1 22 2 4 95 19 586
"8955" 427 4273 "FR" "M" 9 1 47 3 4 90 19 586
"8956" 427 4273 "FR" "M" 10 1 26 3 4 90 19 586
"8957" 427 4273 "FR" "M" 11 1 9 3 4 90 19 586
"8958" 427 4273 "FR" "M" 12 1 8 3 4 90 19 586
"8959" 427 4274 "FR" "M" 13 1 64 4 4 167 19 586
"8960" 427 4274 "FR" "M" 14 1 69 4 4 167 19 586
"8961" 427 4274 "FR" "M" 15 1 16 4 4 167 19 586
"8962" 427 4274 "FR" "M" 16 1 18 4 4 167 19 586
"8963" 427 4275 "FR" "M" 17 1 92 5 4 139 19 586
"8964" 427 4275 "FR" "M" 18 1 19 5 4 139 19 586
"8965" 427 4275 "FR" "M" 19 1 14 5 4 139 19 586
"8966" 427 4275 "FR" "M" 20 1 14 5 4 139 19 586
"8967" 427 4276 "FR" "M" 21 NA NA 6 NA NA 19 586
"8968" 428 4281 "NL" "M" 1 0 45 1 0 127 6 571
"8969" 428 4281 "NL" "M" 2 0 49 1 0 127 6 571
"8970" 428 4281 "NL" "M" 3 0 16 1 0 127 6 571
"8971" 428 4281 "NL" "M" 4 0 17 1 0 127 6 571
"8972" 428 4282 "NL" "M" 5 1 38 2 3 100 6 571
"8973" 428 4282 "NL" "M" 6 0 24 2 3 100 6 571
"8974" 428 4282 "NL" "M" 7 1 13 2 3 100 6 571
"8975" 428 4282 "NL" "M" 8 1 25 2 3 100 6 571
"8976" 428 4283 "NL" "M" 9 0 44 3 2 115 6 571
"8977" 428 4283 "NL" "M" 10 1 52 3 2 115 6 571
"8978" 428 4283 "NL" "M" 11 0 8 3 2 115 6 571
"8979" 428 4283 "NL" "M" 12 1 11 3 2 115 6 571
"8980" 428 4284 "NL" "M" 13 0 72 4 1 210 6 571
"8981" 428 4284 "NL" "M" 14 0 74 4 1 210 6 571
"8982" 428 4284 "NL" "M" 15 1 17 4 1 210 6 571
"8983" 428 4284 "NL" "M" 16 0 47 4 1 210 6 571
"8984" 428 4285 "NL" "M" 17 NA NA 5 0 19 6 571
"8985" 428 4285 "NL" "M" 18 NA NA 5 0 19 6 571
"8986" 428 4285 "NL" "M" 19 0 19 5 0 19 6 571
"8987" 428 4285 "NL" "M" 20 NA NA 5 0 19 6 571
"8988" 428 4286 "NL" "M" 21 NA NA 6 NA NA 6 571
"8989" 429 4291 "NL" "M" 1 0 48 1 2 263 10 593
"8990" 429 4291 "NL" "M" 2 1 89 1 2 263 10 593
"8991" 429 4291 "NL" "M" 3 1 43 1 2 263 10 593
"8992" 429 4291 "NL" "M" 4 0 83 1 2 263 10 593
"8993" 429 4292 "NL" "M" 5 1 56 2 4 149 10 593
"8994" 429 4292 "NL" "M" 6 1 29 2 4 149 10 593
"8995" 429 4292 "NL" "M" 7 1 23 2 4 149 10 593
"8996" 429 4292 "NL" "M" 8 1 41 2 4 149 10 593
"8997" 429 4293 "NL" "M" 9 1 49 3 3 169 10 593
"8998" 429 4293 "NL" "M" 10 1 69 3 3 169 10 593
"8999" 429 4293 "NL" "M" 11 0 38 3 3 169 10 593
"9000" 429 4293 "NL" "M" 12 1 13 3 3 169 10 593
"9001" 429 4294 "NL" "M" 13 NA NA 4 1 12 10 593
"9002" 429 4294 "NL" "M" 14 NA NA 4 1 12 10 593
"9003" 429 4294 "NL" "M" 15 1 12 4 1 12 10 593
"9004" 429 4294 "NL" "M" 16 NA NA 4 1 12 10 593
"9005" 429 4295 "NL" "M" 17 NA NA 5 NA NA 10 593
"9006" 429 4295 "NL" "M" 18 NA NA 5 NA NA 10 593
"9007" 429 4295 "NL" "M" 19 NA NA 5 NA NA 10 593
"9008" 429 4295 "NL" "M" 20 NA NA 5 NA NA 10 593
"9009" 429 4296 "NL" "M" 21 NA NA 6 NA NA 10 593
"9010" 430 4301 "NL" "M" 1 0 94 1 0 293 5 788
"9011" 430 4301 "NL" "M" 2 0 105 1 0 293 5 788
"9012" 430 4301 "NL" "M" 3 0 39 1 0 293 5 788
"9013" 430 4301 "NL" "M" 4 0 55 1 0 293 5 788
"9014" 430 4302 "NL" "M" 5 0 107 2 3 301 5 788
"9015" 430 4302 "NL" "M" 6 1 70 2 3 301 5 788
"9016" 430 4302 "NL" "M" 7 1 74 2 3 301 5 788
"9017" 430 4302 "NL" "M" 8 1 50 2 3 301 5 788
"9018" 430 4303 "NL" "M" 9 0 75 3 2 194 5 788
"9019" 430 4303 "NL" "M" 10 1 50 3 2 194 5 788
"9020" 430 4303 "NL" "M" 11 0 31 3 2 194 5 788
"9021" 430 4303 "NL" "M" 12 1 38 3 2 194 5 788
"9022" 430 4304 "NL" "M" 13 NA NA 4 NA NA 5 788
"9023" 430 4304 "NL" "M" 14 NA NA 4 NA NA 5 788
"9024" 430 4304 "NL" "M" 15 NA NA 4 NA NA 5 788
"9025" 430 4304 "NL" "M" 16 NA NA 4 NA NA 5 788
