"Person"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"449"	118	"M"	"NL"	16	4	1	19	1	259	11	668
"450"	118	"M"	"NL"	17	5	1	59	3	102	11	668
"451"	118	"M"	"NL"	18	5	1	16	3	102	11	668
"452"	118	"M"	"NL"	19	5	0	17	3	102	11	668
"453"	118	"M"	"NL"	2	1	1	62	1	128	11	668
"454"	118	"M"	"NL"	20	5	1	10	3	102	11	668
"455"	118	"M"	"NL"	21	6	1	0	1	0	11	668
"456"	118	"M"	"NL"	3	1	0	29	1	128	11	668
"457"	118	"M"	"NL"	4	1	0	13	1	128	11	668
"458"	118	"M"	"NL"	5	2	1	57	3	85	11	668
"459"	118	"M"	"NL"	6	2	0	6	3	85	11	668
"460"	118	"M"	"NL"	7	2	1	11	3	85	11	668
"461"	118	"M"	"NL"	8	2	1	11	3	85	11	668
"462"	118	"M"	"NL"	9	3	0	62	2	94	11	668
"463"	119	"F"	"NL"	1	1	1	142	2	345	16	907
"464"	119	"F"	"NL"	10	3	1	68	3	183	16	907
"465"	119	"F"	"NL"	11	3	0	40	3	183	16	907
"466"	119	"F"	"NL"	12	3	1	28	3	183	16	907
"467"	119	"F"	"NL"	13	4	1	8	4	99	16	907
"468"	119	"F"	"NL"	14	4	1	1	4	99	16	907
"469"	119	"F"	"NL"	15	4	1	86	4	99	16	907
"470"	119	"F"	"NL"	16	4	1	4	4	99	16	907
"471"	119	"F"	"NL"	17	5	1	0	2	0	16	907
"472"	119	"F"	"NL"	18	5	0	0	2	0	16	907
"473"	119	"F"	"NL"	19	5	0	0	2	0	16	907
"474"	119	"F"	"NL"	2	1	1	95	2	345	16	907
"475"	119	"F"	"NL"	20	5	1	0	2	0	16	907
"476"	119	"F"	"NL"	21	6	1	0	1	0	16	907
"477"	119	"F"	"NL"	3	1	0	49	2	345	16	907
"478"	119	"F"	"NL"	4	1	0	59	2	345	16	907
"479"	119	"F"	"NL"	5	2	1	110	4	280	16	907
"480"	119	"F"	"NL"	6	2	1	45	4	280	16	907
"481"	119	"F"	"NL"	7	2	1	73	4	280	16	907
"482"	119	"F"	"NL"	8	2	1	52	4	280	16	907
"483"	119	"F"	"NL"	9	3	1	47	3	183	16	907
"484"	12	"F"	"NL"	1	1	0	90	1	165	9	585
"485"	12	"F"	"NL"	10	3	1	53	1	115	9	585
"486"	12	"F"	"NL"	11	3	0	15	1	115	9	585
"487"	12	"F"	"NL"	12	3	0	30	1	115	9	585
"488"	12	"F"	"NL"	13	4	1	50	3	103	9	585
"489"	12	"F"	"NL"	14	4	1	25	3	103	9	585
"490"	12	"F"	"NL"	15	4	0	15	3	103	9	585
"491"	12	"F"	"NL"	16	4	1	13	3	103	9	585
"492"	12	"F"	"NL"	17	5	0	15	2	68	9	585
"493"	12	"F"	"NL"	18	5	1	18	2	68	9	585
"494"	12	"F"	"NL"	19	5	0	23	2	68	9	585
"495"	12	"F"	"NL"	2	1	1	30	1	165	9	585
"496"	12	"F"	"NL"	20	5	1	12	2	68	9	585
"497"	12	"F"	"NL"	21	6	0	14	0	14	9	585
"498"	12	"F"	"NL"	3	1	0	16	1	165	9	585
"499"	12	"F"	"NL"	4	1	0	29	1	165	9	585
"500"	12	"F"	"NL"	5	2	0	32	2	120	9	585
"501"	12	"F"	"NL"	6	2	1	58	2	120	9	585
"502"	12	"F"	"NL"	7	2	1	21	2	120	9	585
"503"	12	"F"	"NL"	8	2	0	9	2	120	9	585
"504"	12	"F"	"NL"	9	3	0	17	1	115	9	585
"505"	120	"F"	"NL"	1	1	0	67	1	251	11	578
"506"	120	"F"	"NL"	10	3	1	37	3	127	11	578
"507"	120	"F"	"NL"	11	3	0	20	3	127	11	578
"508"	120	"F"	"NL"	12	3	1	17	3	127	11	578
"509"	120	"F"	"NL"	13	4	0	0	3	0	11	578
"510"	120	"F"	"NL"	14	4	1	0	3	0	11	578
"511"	120	"F"	"NL"	15	4	1	0	3	0	11	578
"512"	120	"F"	"NL"	16	4	1	0	3	0	11	578
"513"	120	"F"	"NL"	17	5	1	0	2	0	11	578
"514"	120	"F"	"NL"	18	5	0	0	2	0	11	578
"515"	120	"F"	"NL"	19	5	0	0	2	0	11	578
"516"	120	"F"	"NL"	2	1	1	88	1	251	11	578
"517"	120	"F"	"NL"	20	5	1	0	2	0	11	578
"518"	120	"F"	"NL"	21	6	1	0	1	0	11	578
"519"	120	"F"	"NL"	3	1	0	47	1	251	11	578
"520"	120	"F"	"NL"	4	1	0	49	1	251	11	578
"521"	120	"F"	"NL"	5	2	0	60	1	200	11	578
"522"	120	"F"	"NL"	6	2	0	42	1	200	11	578
"523"	120	"F"	"NL"	7	2	0	55	1	200	11	578
"524"	120	"F"	"NL"	8	2	1	43	1	200	11	578
"525"	120	"F"	"NL"	9	3	1	53	3	127	11	578
"526"	121	"F"	"FR"	1	1	0	80	2	110	18	698
"527"	121	"F"	"FR"	10	3	1	14	4	71	18	698
"528"	121	"F"	"FR"	11	3	1	5	4	71	18	698
"529"	121	"F"	"FR"	12	3	1	12	4	71	18	698
"530"	121	"F"	"FR"	13	4	1	81	4	153	18	698
"531"	121	"F"	"FR"	14	4	1	37	4	153	18	698
"532"	121	"F"	"FR"	15	4	1	21	4	153	18	698
"533"	121	"F"	"FR"	16	4	1	14	4	153	18	698
"534"	121	"F"	"FR"	17	5	1	178	4	270	18	698
"535"	121	"F"	"FR"	18	5	1	23	4	270	18	698
"536"	121	"F"	"FR"	19	5	1	39	4	270	18	698
"537"	121	"F"	"FR"	2	1	1	12	2	110	18	698
"538"	121	"F"	"FR"	20	5	1	30	4	270	18	698
"539"	121	"F"	"FR"	21	6	0	0	0	0	18	698
"540"	121	"F"	"FR"	3	1	1	6	2	110	18	698
"541"	121	"F"	"FR"	4	1	0	12	2	110	18	698
"542"	121	"F"	"FR"	5	2	1	63	4	94	18	698
"543"	121	"F"	"FR"	6	2	1	9	4	94	18	698
"544"	121	"F"	"FR"	7	2	1	9	4	94	18	698
"545"	121	"F"	"FR"	8	2	1	13	4	94	18	698
"546"	121	"F"	"FR"	9	3	1	40	4	71	18	698
"547"	122	"F"	"FR"	1	1	0	78	1	173	7	492
"548"	122	"F"	"FR"	10	3	1	16	3	125	7	492
"549"	122	"F"	"FR"	11	3	0	8	3	125	7	492
"550"	122	"F"	"FR"	12	3	1	18	3	125	7	492
"551"	122	"F"	"FR"	13	4	0	0	1	14	7	492
"552"	122	"F"	"FR"	14	4	1	0	1	14	7	492
"553"	122	"F"	"FR"	15	4	0	14	1	14	7	492
"554"	122	"F"	"FR"	16	4	0	0	1	14	7	492
"555"	122	"F"	"FR"	17	5	0	0	1	0	7	492
"556"	122	"F"	"FR"	18	5	0	0	1	0	7	492
"557"	122	"F"	"FR"	19	5	0	0	1	0	7	492
"558"	122	"F"	"FR"	2	1	1	30	1	173	7	492
"559"	122	"F"	"FR"	20	5	1	0	1	0	7	492
"560"	122	"F"	"FR"	21	6	0	0	0	0	7	492
"561"	122	"F"	"FR"	3	1	0	16	1	173	7	492
"562"	122	"F"	"FR"	4	1	0	49	1	173	7	492
"563"	122	"F"	"FR"	5	2	0	112	1	180	7	492
"564"	122	"F"	"FR"	6	2	0	15	1	180	7	492
"565"	122	"F"	"FR"	7	2	0	25	1	180	7	492
"566"	122	"F"	"FR"	8	2	1	28	1	180	7	492
"567"	122	"F"	"FR"	9	3	1	83	3	125	7	492
"568"	123	"U"	"NL"	1	1	0	107	0	198	6	638
"569"	123	"U"	"NL"	10	3	1	14	2	103	6	638
"570"	123	"U"	"NL"	11	3	0	13	2	103	6	638
"571"	123	"U"	"NL"	12	3	0	12	2	103	6	638
"572"	123	"U"	"NL"	13	4	0	83	2	164	6	638
"573"	123	"U"	"NL"	14	4	1	41	2	164	6	638
"574"	123	"U"	"NL"	15	4	0	18	2	164	6	638
"575"	123	"U"	"NL"	16	4	1	22	2	164	6	638
"576"	123	"U"	"NL"	17	5	0	0	1	8	6	638
"577"	123	"U"	"NL"	18	5	1	0	1	8	6	638
"578"	123	"U"	"NL"	19	5	0	8	1	8	6	638
"579"	123	"U"	"NL"	2	1	0	10	0	198	6	638
"580"	123	"U"	"NL"	20	5	0	0	1	8	6	638
"581"	123	"U"	"NL"	21	6	0	0	0	0	6	638
"582"	123	"U"	"NL"	3	1	0	22	0	198	6	638
"583"	123	"U"	"NL"	4	1	0	59	0	198	6	638
"584"	123	"U"	"NL"	5	2	0	87	1	165	6	638
"585"	123	"U"	"NL"	6	2	0	21	1	165	6	638
"586"	123	"U"	"NL"	7	2	1	20	1	165	6	638
"587"	123	"U"	"NL"	8	2	0	37	1	165	6	638
"588"	123	"U"	"NL"	9	3	1	64	2	103	6	638
"589"	124	"F"	"NL"	1	1	0	90	0	238	8	643
"590"	124	"F"	"NL"	10	3	1	82	3	201	8	643
"591"	124	"F"	"NL"	11	3	0	57	3	201	8	643
"592"	124	"F"	"NL"	12	3	1	13	3	201	8	643
"593"	124	"F"	"NL"	13	4	0	0	3	0	8	643
"594"	124	"F"	"NL"	14	4	1	0	3	0	8	643
"595"	124	"F"	"NL"	15	4	1	0	3	0	8	643
"596"	124	"F"	"NL"	16	4	1	0	3	0	8	643
"597"	124	"F"	"NL"	17	5	0	0	1	0	8	643
"598"	124	"F"	"NL"	18	5	0	0	1	0	8	643
"599"	124	"F"	"NL"	19	5	0	0	1	0	8	643
"600"	124	"F"	"NL"	2	1	0	31	0	238	8	643
"601"	124	"F"	"NL"	20	5	1	0	1	0	8	643
"602"	124	"F"	"NL"	21	6	0	0	0	0	8	643
"603"	124	"F"	"NL"	3	1	0	20	0	238	8	643
"604"	124	"F"	"NL"	4	1	0	97	0	238	8	643
"605"	124	"F"	"NL"	5	2	0	102	1	204	8	643
"606"	124	"F"	"NL"	6	2	0	21	1	204	8	643
"607"	124	"F"	"NL"	7	2	1	24	1	204	8	643
"608"	124	"F"	"NL"	8	2	0	57	1	204	8	643
"609"	124	"F"	"NL"	9	3	1	49	3	201	8	643
"610"	125	"U"	"FR"	1	1	0	193	0	393	1	1128
"611"	125	"U"	"FR"	10	3	0	158	0	382	1	1128
"612"	125	"U"	"FR"	11	3	0	94	0	382	1	1128
"613"	125	"U"	"FR"	12	3	0	28	0	382	1	1128
"614"	125	"U"	"FR"	13	4	0	0	0	0	1	1128
"615"	125	"U"	"FR"	14	4	0	0	0	0	1	1128
"616"	125	"U"	"FR"	15	4	0	0	0	0	1	1128
"617"	125	"U"	"FR"	16	4	0	0	0	0	1	1128
"618"	125	"U"	"FR"	17	5	0	0	0	0	1	1128
"619"	125	"U"	"FR"	18	5	0	0	0	0	1	1128
"620"	125	"U"	"FR"	19	5	0	0	0	0	1	1128
"621"	125	"U"	"FR"	2	1	0	144	0	393	1	1128
"622"	125	"U"	"FR"	20	5	0	0	0	0	1	1128
"623"	125	"U"	"FR"	21	6	0	0	0	0	1	1128
"624"	125	"U"	"FR"	3	1	0	29	0	393	1	1128
"625"	125	"U"	"FR"	4	1	0	27	0	393	1	1128
"626"	125	"U"	"FR"	5	2	0	180	1	353	1	1128
"627"	125	"U"	"FR"	6	2	0	50	1	353	1	1128
"628"	125	"U"	"FR"	7	2	1	75	1	353	1	1128
"629"	125	"U"	"FR"	8	2	0	48	1	353	1	1128
"630"	125	"U"	"FR"	9	3	0	102	0	382	1	1128
"631"	126	"M"	"FR"	1	1	0	48	1	150	11	668
"632"	126	"M"	"FR"	10	3	1	19	3	87	11	668
"633"	126	"M"	"FR"	11	3	0	7	3	87	11	668
"634"	126	"M"	"FR"	12	3	1	11	3	87	11	668
"635"	126	"M"	"FR"	13	4	1	91	3	174	11	668
"636"	126	"M"	"FR"	14	4	1	45	3	174	11	668
"637"	126	"M"	"FR"	15	4	0	22	3	174	11	668
"638"	126	"M"	"FR"	16	4	1	16	3	174	11	668
"639"	126	"M"	"FR"	17	5	1	0	2	68	11	668
"640"	126	"M"	"FR"	18	5	0	36	2	68	11	668
"641"	126	"M"	"FR"	19	5	0	32	2	68	11	668
"642"	126	"M"	"FR"	2	1	1	51	1	150	11	668
"643"	126	"M"	"FR"	20	5	1	0	2	68	11	668
"644"	126	"M"	"FR"	21	6	0	0	0	0	11	668
"645"	126	"M"	"FR"	3	1	0	26	1	150	11	668
"646"	126	"M"	"FR"	4	1	0	25	1	150	11	668
"647"	126	"M"	"FR"	5	2	1	120	2	189	11	668
"648"	126	"M"	"FR"	6	2	0	17	2	189	11	668
"649"	126	"M"	"FR"	7	2	1	38	2	189	11	668
"650"	126	"M"	"FR"	8	2	0	14	2	189	11	668
"651"	126	"M"	"FR"	9	3	1	50	3	87	11	668
"652"	127	"M"	"FR"	1	1	1	97	3	418	18	785
"653"	127	"M"	"FR"	10	3	1	25	3	95	18	785
"654"	127	"M"	"FR"	11	3	0	12	3	95	18	785
"655"	127	"M"	"FR"	12	3	1	20	3	95	18	785
"656"	127	"M"	"FR"	13	4	1	62	4	112	18	785
"657"	127	"M"	"FR"	14	4	1	37	4	112	18	785
"658"	127	"M"	"FR"	15	4	1	13	4	112	18	785
"659"	127	"M"	"FR"	16	4	1	0	4	112	18	785
"660"	127	"M"	"FR"	17	5	1	0	3	0	18	785
"661"	127	"M"	"FR"	18	5	1	0	3	0	18	785
"662"	127	"M"	"FR"	19	5	0	0	3	0	18	785
"663"	127	"M"	"FR"	2	1	1	199	3	418	18	785
"664"	127	"M"	"FR"	20	5	1	0	3	0	18	785
"665"	127	"M"	"FR"	21	6	1	0	1	0	18	785
"666"	127	"M"	"FR"	3	1	1	57	3	418	18	785
"667"	127	"M"	"FR"	4	1	0	65	3	418	18	785
"668"	127	"M"	"FR"	5	2	1	104	4	160	18	785
"669"	127	"M"	"FR"	6	2	1	19	4	160	18	785
"670"	127	"M"	"FR"	7	2	1	22	4	160	18	785
"671"	127	"M"	"FR"	8	2	1	15	4	160	18	785
"672"	127	"M"	"FR"	9	3	1	38	3	95	18	785
"673"	128	"M"	"NL"	1	1	0	150	0	354	9	715
"674"	128	"M"	"NL"	10	3	1	36	3	170	9	715
"675"	128	"M"	"NL"	11	3	0	18	3	170	9	715
"676"	128	"M"	"NL"	12	3	1	10	3	170	9	715
"677"	128	"M"	"NL"	13	4	1	0	3	0	9	715
"678"	128	"M"	"NL"	14	4	1	0	3	0	9	715
"679"	128	"M"	"NL"	15	4	0	0	3	0	9	715
"680"	128	"M"	"NL"	16	4	1	0	3	0	9	715
"681"	128	"M"	"NL"	17	5	0	0	1	0	9	715
"682"	128	"M"	"NL"	18	5	0	0	1	0	9	715
"683"	128	"M"	"NL"	19	5	0	0	1	0	9	715
"684"	128	"M"	"NL"	2	1	0	41	0	354	9	715
"685"	128	"M"	"NL"	20	5	1	0	1	0	9	715
"686"	128	"M"	"NL"	21	6	0	0	0	0	9	715
"687"	128	"M"	"NL"	3	1	0	58	0	354	9	715
"688"	128	"M"	"NL"	4	1	0	105	0	354	9	715
"689"	128	"M"	"NL"	5	2	0	62	2	191	9	715
"690"	128	"M"	"NL"	6	2	0	44	2	191	9	715
"691"	128	"M"	"NL"	7	2	1	50	2	191	9	715
"692"	128	"M"	"NL"	8	2	1	35	2	191	9	715
"693"	128	"M"	"NL"	9	3	1	106	3	170	9	715
"694"	129	"F"	"FR"	1	1	0	185	1	429	8	916
"695"	129	"F"	"FR"	10	3	1	54	2	220	8	916
"696"	129	"F"	"FR"	11	3	0	33	2	220	8	916
"697"	129	"F"	"FR"	12	3	0	50	2	220	8	916
"698"	129	"F"	"FR"	13	4	0	0	1	0	8	916
"699"	129	"F"	"FR"	14	4	0	0	1	0	8	916
"700"	129	"F"	"FR"	15	4	0	0	1	0	8	916
"701"	129	"F"	"FR"	16	4	1	0	1	0	8	916
"702"	129	"F"	"FR"	17	5	0	0	1	0	8	916
"703"	129	"F"	"FR"	18	5	0	0	1	0	8	916
"704"	129	"F"	"FR"	19	5	0	0	1	0	8	916
"705"	129	"F"	"FR"	2	1	1	102	1	429	8	916
"706"	129	"F"	"FR"	20	5	1	0	1	0	8	916
"707"	129	"F"	"FR"	21	6	1	0	1	0	8	916
"708"	129	"F"	"FR"	3	1	0	80	1	429	8	916
"709"	129	"F"	"FR"	4	1	0	62	1	429	8	916
"710"	129	"F"	"FR"	5	2	0	104	2	267	8	916
"711"	129	"F"	"FR"	6	2	0	43	2	267	8	916
"712"	129	"F"	"FR"	7	2	1	61	2	267	8	916
"713"	129	"F"	"FR"	8	2	1	59	2	267	8	916
"714"	129	"F"	"FR"	9	3	1	83	2	220	8	916
"715"	13	"F"	"FR"	1	1	0	135	2	381	18	1117
"716"	13	"F"	"FR"	10	3	1	108	3	351	18	1117
"717"	13	"F"	"FR"	11	3	0	83	3	351	18	1117
"718"	13	"F"	"FR"	12	3	1	33	3	351	18	1117
"719"	13	"F"	"FR"	13	4	1	0	4	0	18	1117
"720"	13	"F"	"FR"	14	4	1	0	4	0	18	1117
"721"	13	"F"	"FR"	15	4	1	0	4	0	18	1117
"722"	13	"F"	"FR"	16	4	1	0	4	0	18	1117
"723"	13	"F"	"FR"	17	5	1	0	4	0	18	1117
"724"	13	"F"	"FR"	18	5	1	0	4	0	18	1117
"725"	13	"F"	"FR"	19	5	1	0	4	0	18	1117
"726"	13	"F"	"FR"	2	1	1	120	2	381	18	1117
"727"	13	"F"	"FR"	20	5	1	0	4	0	18	1117
"728"	13	"F"	"FR"	21	6	1	0	1	0	18	1117
"729"	13	"F"	"FR"	3	1	1	63	2	381	18	1117
"730"	13	"F"	"FR"	4	1	0	63	2	381	18	1117
"731"	13	"F"	"FR"	5	2	1	73	4	385	18	1117
"732"	13	"F"	"FR"	6	2	1	65	4	385	18	1117
"733"	13	"F"	"FR"	7	2	1	62	4	385	18	1117
"734"	13	"F"	"FR"	8	2	1	185	4	385	18	1117
"735"	13	"F"	"FR"	9	3	1	127	3	351	18	1117
"736"	130	"F"	"FR"	1	1	0	54	0	225	4	736
"737"	130	"F"	"FR"	10	3	0	22	1	113	4	736
"738"	130	"F"	"FR"	11	3	0	21	1	113	4	736
"739"	130	"F"	"FR"	12	3	1	10	1	113	4	736
"740"	130	"F"	"FR"	13	4	0	70	1	175	4	736
"741"	130	"F"	"FR"	14	4	1	35	1	175	4	736
"742"	130	"F"	"FR"	15	4	0	26	1	175	4	736
"743"	130	"F"	"FR"	16	4	0	44	1	175	4	736
"744"	130	"F"	"FR"	17	5	0	0	0	76	4	736
"745"	130	"F"	"FR"	18	5	0	25	0	76	4	736
"746"	130	"F"	"FR"	19	5	0	51	0	76	4	736
"747"	130	"F"	"FR"	2	1	0	63	0	225	4	736
"748"	130	"F"	"FR"	20	5	0	0	0	76	4	736
"749"	130	"F"	"FR"	21	6	0	0	0	0	4	736
"750"	130	"F"	"FR"	3	1	0	51	0	225	4	736
"751"	130	"F"	"FR"	4	1	0	57	0	225	4	736
"752"	130	"F"	"FR"	5	2	0	23	2	147	4	736
"753"	130	"F"	"FR"	6	2	0	21	2	147	4	736
"754"	130	"F"	"FR"	7	2	1	41	2	147	4	736
"755"	130	"F"	"FR"	8	2	1	62	2	147	4	736
"756"	130	"F"	"FR"	9	3	0	60	1	113	4	736
"757"	131	"M"	"NL"	1	1	0	79	1	151	13	464
"758"	131	"M"	"NL"	10	3	1	25	3	150	13	464
"759"	131	"M"	"NL"	11	3	0	17	3	150	13	464
"760"	131	"M"	"NL"	12	3	1	21	3	150	13	464
"761"	131	"M"	"NL"	13	4	1	0	4	25	13	464
"762"	131	"M"	"NL"	14	4	1	0	4	25	13	464
"763"	131	"M"	"NL"	15	4	1	25	4	25	13	464
"764"	131	"M"	"NL"	16	4	1	0	4	25	13	464
"765"	131	"M"	"NL"	17	5	1	0	2	0	13	464
"766"	131	"M"	"NL"	18	5	0	0	2	0	13	464
"767"	131	"M"	"NL"	19	5	0	0	2	0	13	464
"768"	131	"M"	"NL"	2	1	1	32	1	151	13	464
"769"	131	"M"	"NL"	20	5	1	0	2	0	13	464
"770"	131	"M"	"NL"	21	6	0	0	0	0	13	464
"771"	131	"M"	"NL"	3	1	0	22	1	151	13	464
"772"	131	"M"	"NL"	4	1	0	18	1	151	13	464
"773"	131	"M"	"NL"	5	2	1	70	3	138	13	464
"774"	131	"M"	"NL"	6	2	0	19	3	138	13	464
"775"	131	"M"	"NL"	7	2	1	17	3	138	13	464
"776"	131	"M"	"NL"	8	2	1	32	3	138	13	464
"777"	131	"M"	"NL"	9	3	1	87	3	150	13	464
"778"	132	"M"	"NL"	1	1	0	110	1	139	13	642
"779"	132	"M"	"NL"	10	3	1	14	3	82	13	642
"780"	132	"M"	"NL"	11	3	0	4	3	82	13	642
"781"	132	"M"	"NL"	12	3	1	11	3	82	13	642
"782"	132	"M"	"NL"	13	4	1	87	4	172	13	642
"783"	132	"M"	"NL"	14	4	1	20	4	172	13	642
"784"	132	"M"	"NL"	15	4	1	58	4	172	13	642
"785"	132	"M"	"NL"	16	4	1	7	4	172	13	642
"786"	132	"M"	"NL"	17	5	1	105	2	154	13	642
"787"	132	"M"	"NL"	18	5	0	12	2	154	13	642
"788"	132	"M"	"NL"	19	5	0	25	2	154	13	642
"789"	132	"M"	"NL"	2	1	1	7	1	139	13	642
"790"	132	"M"	"NL"	20	5	1	12	2	154	13	642
"791"	132	"M"	"NL"	21	6	0	0	0	0	13	642
"792"	132	"M"	"NL"	3	1	0	8	1	139	13	642
"793"	132	"M"	"NL"	4	1	0	14	1	139	13	642
"794"	132	"M"	"NL"	5	2	1	60	3	95	13	642
"795"	132	"M"	"NL"	6	2	0	8	3	95	13	642
"796"	132	"M"	"NL"	7	2	1	14	3	95	13	642
"797"	132	"M"	"NL"	8	2	1	13	3	95	13	642
"798"	132	"M"	"NL"	9	3	1	53	3	82	13	642
"799"	133	"M"	"NL"	1	1	0	28	1	84	8	551
"800"	133	"M"	"NL"	10	3	1	31	2	90	8	551
"801"	133	"M"	"NL"	11	3	0	10	2	90	8	551
"802"	133	"M"	"NL"	12	3	1	10	2	90	8	551
"803"	133	"M"	"NL"	13	4	1	28	3	137	8	551
"804"	133	"M"	"NL"	14	4	1	57	3	137	8	551
"805"	133	"M"	"NL"	15	4	0	25	3	137	8	551
"806"	133	"M"	"NL"	16	4	1	27	3	137	8	551
"807"	133	"M"	"NL"	17	5	0	29	1	114	8	551
"808"	133	"M"	"NL"	18	5	0	25	1	114	8	551
"809"	133	"M"	"NL"	19	5	0	28	1	114	8	551
"810"	133	"M"	"NL"	2	1	1	25	1	84	8	551
"811"	133	"M"	"NL"	20	5	1	32	1	114	8	551
"812"	133	"M"	"NL"	21	6	1	25	1	25	8	551
"813"	133	"M"	"NL"	3	1	0	12	1	84	8	551
"814"	133	"M"	"NL"	4	1	0	19	1	84	8	551
"815"	133	"M"	"NL"	5	2	0	48	0	101	8	551
"816"	133	"M"	"NL"	6	2	0	14	0	101	8	551
"817"	133	"M"	"NL"	7	2	0	17	0	101	8	551
"818"	133	"M"	"NL"	8	2	0	22	0	101	8	551
"819"	133	"M"	"NL"	9	3	0	39	2	90	8	551
"820"	134	"M"	"NL"	1	1	0	124	0	232	14	618
"821"	134	"M"	"NL"	10	3	1	22	3	112	14	618
"822"	134	"M"	"NL"	11	3	0	11	3	112	14	618
"823"	134	"M"	"NL"	12	3	1	22	3	112	14	618
"824"	134	"M"	"NL"	13	4	1	0	4	16	14	618
"825"	134	"M"	"NL"	14	4	1	6	4	16	14	618
"826"	134	"M"	"NL"	15	4	1	10	4	16	14	618
"827"	134	"M"	"NL"	16	4	1	0	4	16	14	618
"828"	134	"M"	"NL"	17	5	1	0	4	0	14	618
"829"	134	"M"	"NL"	18	5	1	0	4	0	14	618
"830"	134	"M"	"NL"	19	5	1	0	4	0	14	618
"831"	134	"M"	"NL"	2	1	0	61	0	232	14	618
"832"	134	"M"	"NL"	20	5	1	0	4	0	14	618
"833"	134	"M"	"NL"	21	6	0	0	0	0	14	618
"834"	134	"M"	"NL"	3	1	0	21	0	232	14	618
"835"	134	"M"	"NL"	4	1	0	26	0	232	14	618
"836"	134	"M"	"NL"	5	2	1	194	3	258	14	618
"837"	134	"M"	"NL"	6	2	0	25	3	258	14	618
"838"	134	"M"	"NL"	7	2	1	22	3	258	14	618
"839"	134	"M"	"NL"	8	2	1	17	3	258	14	618
"840"	134	"M"	"NL"	9	3	1	57	3	112	14	618
"841"	135	"M"	"FR"	1	1	0	89	1	263	13	570
"842"	135	"M"	"FR"	10	3	1	38	3	130	13	570
"843"	135	"M"	"FR"	11	3	1	28	3	130	13	570
"844"	135	"M"	"FR"	12	3	1	19	3	130	13	570
"845"	135	"M"	"FR"	13	4	1	0	4	0	13	570
"846"	135	"M"	"FR"	14	4	1	0	4	0	13	570
"847"	135	"M"	"FR"	15	4	1	0	4	0	13	570
"848"	135	"M"	"FR"	16	4	1	0	4	0	13	570
"849"	135	"M"	"FR"	17	5	0	0	2	0	13	570
"850"	135	"M"	"FR"	18	5	1	0	2	0	13	570
"851"	135	"M"	"FR"	19	5	0	0	2	0	13	570
"852"	135	"M"	"FR"	2	1	1	115	1	263	13	570
"853"	135	"M"	"FR"	20	5	1	0	2	0	13	570
"854"	135	"M"	"FR"	21	6	1	0	1	0	13	570
"855"	135	"M"	"FR"	3	1	0	27	1	263	13	570
"856"	135	"M"	"FR"	4	1	0	32	1	263	13	570
"857"	135	"M"	"FR"	5	2	0	64	2	177	13	570
"858"	135	"M"	"FR"	6	2	1	49	2	177	13	570
"859"	135	"M"	"FR"	7	2	1	37	2	177	13	570
"860"	135	"M"	"FR"	8	2	0	27	2	177	13	570
"861"	135	"M"	"FR"	9	3	0	45	3	130	13	570
"862"	136	"F"	"FR"	1	1	0	30	0	86	5	463
"863"	136	"F"	"FR"	10	3	1	6	2	52	5	463
"864"	136	"F"	"FR"	11	3	0	5	2	52	5	463
"865"	136	"F"	"FR"	12	3	1	8	2	52	5	463
"866"	136	"F"	"FR"	13	4	0	54	1	91	5	463
"867"	136	"F"	"FR"	14	4	1	18	1	91	5	463
"868"	136	"F"	"FR"	15	4	0	8	1	91	5	463
"869"	136	"F"	"FR"	16	4	0	11	1	91	5	463
"870"	136	"F"	"FR"	17	5	0	112	1	139	5	463
"871"	136	"F"	"FR"	18	5	0	10	1	139	5	463
"872"	136	"F"	"FR"	19	5	0	8	1	139	5	463
"873"	136	"F"	"FR"	2	1	0	35	0	86	5	463
"874"	136	"F"	"FR"	20	5	1	9	1	139	5	463
"875"	136	"F"	"FR"	21	6	0	0	0	0	5	463
"876"	136	"F"	"FR"	3	1	0	9	0	86	5	463
"877"	136	"F"	"FR"	4	1	0	12	0	86	5	463
"878"	136	"F"	"FR"	5	2	0	60	1	95	5	463
"879"	136	"F"	"FR"	6	2	0	6	1	95	5	463
"880"	136	"F"	"FR"	7	2	1	9	1	95	5	463
"881"	136	"F"	"FR"	8	2	0	20	1	95	5	463
"882"	136	"F"	"FR"	9	3	0	33	2	52	5	463
"883"	137	"M"	"NL"	1	1	0	87	1	120	8	699
"884"	137	"M"	"NL"	10	3	0	13	1	69	8	699
"885"	137	"M"	"NL"	11	3	0	5	1	69	8	699
"886"	137	"M"	"NL"	12	3	1	9	1	69	8	699
"887"	137	"M"	"NL"	13	4	1	80	4	151	8	699
"888"	137	"M"	"NL"	14	4	1	43	4	151	8	699
"889"	137	"M"	"NL"	15	4	1	13	4	151	8	699
"890"	137	"M"	"NL"	16	4	1	15	4	151	8	699
"891"	137	"M"	"NL"	17	5	1	67	1	140	8	699
"892"	137	"M"	"NL"	18	5	0	13	1	140	8	699
"893"	137	"M"	"NL"	19	5	0	48	1	140	8	699
"894"	137	"M"	"NL"	2	1	1	12	1	120	8	699
"895"	137	"M"	"NL"	20	5	0	12	1	140	8	699
"896"	137	"M"	"NL"	21	6	0	0	0	0	8	699
